name,description,0,1,2,3,4,5
帆船鼻大草原,由朝日溫泉售票口旁邊的小徑走進去，沿步道而上，就來到有「綠島地毯」之稱的帆船鼻草原。帆船鼻位於綠島東南角，平坦的海岬台地上綠草如茵，與四周的藍天碧海，構成看不到綠意與藍色盡頭的極佳的景緻，草原邊緣懸崖可以俯視朝日溫泉與海參坪，也是綠島居高臨下欣賞日出、月昇，沐浴海風的最佳景點之一。從帆船鼻往北眺望，遠處海參坪一帶的海崖及嵯峨奇岩，矗立海岸；近處能夠居高臨下俯視朝日溫泉的溫泉池及新穎的建築設施；往西為白沙灣的大片珊瑚裙礁，天氣晴朗時，南方海天交接處可見到蘭嶼，也是綠島極佳的日出賞景點，美妙景致讓人留連忘返。,0,0,0,0,1,0
哈巴狗與睡美人岩,海參坪位於綠島東部海岸之中段的海灣，由於礁岸地形以及海水沖蝕作用，因此奇岩密佈、風景秀麗，吸引不少旅人前來探訪，走上有「小長城」之稱的步道，到觀海亭看著潔白的海浪沖刷著珊瑚裙礁月形海灣，或是眺望睡美人岩與哈巴狗岩，由綠地、沙灘、海灣、藍海組成的美景，讓人難以將目光移開，不斷讚嘆大自然的巧手，並留下片片美好的回憶。小長城步道長度：400公尺步行時間：來回約20分鐘小長城步道建在海參坪北側山坡上，沿著山稜蜿蜒而上的石階步道，遠看有如縮小版的萬里長城，走在這步道上，環顧四週美景，令人心曠神怡。而在海參坪的南方的海崖下，有一個獨立的海蝕柱，遠遠望去像是孔老夫子正面壁思過，因此名為「孔子岩」。,0,0,0,0,1,0
牛頭山、樓門岩,綠島東北方海岬的牛頭山是綠島地標，牠靜靜地趴臥在東北岬，守望著綠島以及每位到來的旅客。從南寮漁港往北走，沿途經過綠島遊客中心、柴口、綠洲山莊等景點，就可抵達牛頭山。牛頭山三面環海，山頂是一大片碧草如茵的大草原，最適合賞海、觀汐，賞夕照的地方；牛頭山的夕照也是綠島絕佳的景色之一，有別於朝日溫泉與綠島燈塔平地觀賞夕陽的景色，從高處俯瞰牛頭山的夕照，欣賞著夕陽緩緩落到另一端的中央山脈，進而消失不見，感受不同的蕭瑟美感。牛頭山可遙望樓門岩，樓門岩位於綠島東北角海岸外約300公尺處，是一連串突出海面小珊瑚礁岩塊群，而其中最高大一塊經過海浪擊打侵蝕，中央地方貫穿成圓洞，由綠島遠遠望去，像拱門一樣，因此被稱為「樓門岩」，是綠島最具代表性的海蝕洞穴；動力船可以從中駛過，抬頭欣賞震撼人心的海蝕洞，或是俯瞰變化多端的海底地型，與海浪拍打礁岩的夏日美景。,0,0,0,0,1,0
樟原,「樟原」位在台東縣東海岸最北端，東濱太平洋、西倚東海岸山脈、南鄰八仙洞、北承長虹橋，依山傍水，風景秀麗。當地居民以阿美族群居多，多數以務農、雜工、捕魚為業；民風純樸，生活勤儉。樟原村最具特色地標為「樟原基督教長老教會」，是阿美族樟原部落學習諾亞造方舟的精神，居民主動奉獻集資，並以義賣、賣野菜、抓青蛙等方式，自行設計興建完成一所教會，此建築物被譽為台灣最美之「諾亞方舟」造型教堂；建築體兩側有圍矮牆環繞，猶如船隻駛進樟原港口正要靠岸，守護著當地居民；外牆鮮明的紅磚部落圖騰，象徵在地部落原鄉精神永為流傳。另外，在樟原村南端的「樟原橋」，共有老、中、新三座橋，平行排列橫跨在水母丁溪上，因為地勢高低不一，形成特殊的景觀，交通部觀光局東部海岸國家風景區管理處也在此設置「樟原橋休息區」，遊客佇足在新橋上，欣賞卵石砌成的舊橋，圓拱型橋身橫跨著溪谷，展現古樸風情的自然景觀。,1,0,0,0,0,0
富山漁業資源保育區,富山復漁區於台東縣卑南鄉杉原海邊，在都蘭灣的南端，是台東縣唯一的海水浴場，這裡早期叫做「杉原海水浴場」；富山海域早期漁類資源很豐富，十餘年前因過度漁撈，海域生態破壞殆盡，不僅漁民無法生存，遊樂價值也降低。西元2005年公告為禁漁區之後，成為東海岸潮間帶生態豐富的海岸景點，不管是魚群或是珊瑚礁岩都保存得非常完整；禁漁區剛成立初期，曾經一時造成漁民的生活不便，但隨著魚類棲息地的保護，禁漁區外魚群資源也越來越多，魚獲也逐漸穩定增加。富山復漁區成立後，除了吸引台灣本地遊客，也讓日本、加拿大、韓國、大陸等遊客前來參觀，為當地社區建立觀光人潮；如今魚蝦貝類等海洋生物復育率快速成長，也開啟當地商機，居民成為生態解說員、浮潛員；社區居民更發起「保育海岸資源──永續發展」的推廣活動，如：親子海灘尋寶活動、假日淨灘活動，以及認識生態教學，還有杉原海洋資源保護協會在這片海域做生態調查。海洋、生態、當地社區居民，三者緊密的城鄉環境互動，也形成美麗的「海洋社區營造」(Marine Ecological Community)，創造海洋資源不同層次的價值，進而達到永續發展。,0,0,0,0,1,0
柴口浮潛區,綠島主要的浮潛區有二處，分別為柴口與石朗，而柴口不僅十分適合新手來體驗浮潛，也是每年6-8月強勁的西南風吹臨綠島時，位在避風面的柴口是絕佳浮潛區。柴口以壯麗的石珊瑚景觀著稱，海水深淺變化具有層次感，讓人能夠盡情享受瑰麗的海底景觀。柴口潛水區近海與大礁石間的潮間帶，海域變化層次多，海底礁石林立，近岸海底和大礁石間為礁岩平台地形，覆蓋在礁石上以團塊和表覆形珊瑚群體等石珊瑚種類為主；浮潛完後，走在潛水步道上近距離觀察潮間帶生物，可找到海藻、海膽、海星的蹤影。早期開墾綠島的漢人曾與島上原住民族發生爭鬥，兩聚落於此地以木材築牆對峙，當時稱為柵口，後來隨著地方發展建設，才更名為「柴口」；從公館到柴口、中寮間的北海岸，是綠島海岸平原面積最廣的地方；海岸地形仍是以珊瑚裙礁為主體，柴口與中寮則是綠島砂丘孕育的最佳之處，也是綠島僅有的兩處沙灘之一。,0,0,0,0,1,0
美山驛站,東海岸沿線因為風景秀麗，是許多單車族的最愛。「驛站」的設置，便是為了服務廣大的單車愛好者，於東海岸沿線提供補給、休憩、餐飲、單車維修等複合式場所。美山驛站與台東縣成功鎮農會展售中心位於同一處，驛站兩側依山傍海處，每年春季有成功鎮農會舉辦之成功花海，美麗的各色花朵搭配創意的漂流木裝置藝術，讓行經東海岸的遊客們又多一處賞玩的景點。同時，美山驛站設有三層樓高之觀景涼亭，從涼亭上可眺望不同角度之三仙台景觀，是欣賞東海岸景觀絕佳的私房景點之一。,0,0,0,0,1,0
鹽寮,鹽寮村位於花蓮縣壽豐鄉，擁有台灣最長的礫石沙灘，鹽寮名稱的由來為早期花蓮港附近食用鹽在此煮製，日治時期即有「鹽寮港」之名。在近年來，每當暑假來臨時，這裡聚集了來自各地的手作者、背包客，組成充滿異國風情的「海或．瘋市集」，不論是手作、塔羅占卜或議題討論，都在市集中出現。而鹽寮沿途有各具特色的民宿，在面海的窗邊喝一杯咖啡，就是個美好寧靜的下午，或是沿著濱海的腳踏車道漫遊，累了就到附近的店家，品嘗一頓新鮮豐盛的海鮮大餐吧！鹽寮部落鹽寮部落分為三個小部落：大坑、托邁（Tomay）以及橄仔樹腳。其中，Tomay是由里漏社的阿美族人所組成，其意思為「熊山」， 相傳過去里漏社的阿美人在此獵殺大熊，另外兩個小部落則是屬於秀姑巒阿美族。,0,0,0,0,1,0
成功海洋環境教室,黑潮暖流的經過，讓成功的海域中孕育出豐富的鯨豚與海洋生物，位在成功新港漁港附近的遊艇碼頭，有一處海洋環境教室。這裡介紹各式各樣的鯨豚、電影《戰浪》中的鏢旗魚過程與器具，以及成功獨特的漁業文化。透過免費的精采導覽解說，再搭配不定期海洋特色遊程、展覽活動與賞鯨之旅，讓人更加深入了解台東週邊珍貴的海洋生態，十分適合親子出遊一同認識海洋生態。除了到海洋環境教室聽導覽解說之外，不妨到成功鎮上走走，吃美食、體驗漁市場中熱情的吆喝聲，最後參觀全台唯一的旗魚神廟，相傳摸摸木製旗魚神的頭、肚子、尾鰭，都能夠有求必應、心想事成喔！,0,0,0,0,1,0
成功海濱公園,成功濱海公園鄰近三仙台，位於成功新港漁港的東北方，是當地居民散步、騎單車的好地方，也是單車族騎車遊東海岸休息的中繼站。成功濱海公園串聯了三仙台、新港漁港、成功海洋環境教室、台東海洋夢想館與比西里岸等景點，並結合賞鯨、環境教育、生態及部落深度導覽、自行車運動、迎曙光、草地音樂會等多樣遊憩活動。成功濱海公園全區打造無障礙友善旅遊環境，讓旅人可以悠閒騎著單車，一路暢遊東海岸，累了，就到這兒休息，眺望三仙台的美麗海景。,0,0,0,0,1,0
員貝嶼,員貝嶼位在白沙鄉岐頭村東方、鳥嶼西南方，鄰近澎澎灘。因為形狀像螺貝覆蓋於水面而得名，景觀相當優美且特殊。北邊海岸玄武岩柱狀節理發達，以石筆、石硯、無字天書和石墨最著名；員貝嶼東北側海崖柱狀玄武岩體發達，並形成上窄下寬如同百褶裙一般，有著許多摺痕，極具觀賞價值，員貝嶼「筆墨紙硯和百褶裙」不僅是著名地景，同時已列為玄武岩自然保留區；員貝嶼村落後方的小山丘是眺望美景的好地方，往西北岸即可眺望玄武岩奇觀，是來到員貝嶼必遊的景點喔!退潮時，在員貝嶼及湖西沙港間由珊瑚岩礁組成的海床會裸露出來，早期是員貝嶼先民對外交通孔道，深具海洋和人文意義，加上沿途的潮間帶生態及珊瑚礁多變的景致，一向是最熱門的潮間帶生態之旅的熱門路線。 玩家秘笈： 玩潮間帶，東海正夯​員貝港外的海上平台有花枝、海鱺在箱網中萬頭鑽動。鳥嶼潮間帶上河豚嬉鬧著馬糞海膽、小丑魚和藍雀鯛比可愛，退潮時從海上古道走向遠方島嶼，先民用蛙鏡、膠鞋征服海路和生活，是一份生命力和生活人文的饗宴。只是東海沈寂百年後，隨著潮間帶與休閒漁業活動興起，帶動遊客的休閒與歡笑，東海旅遊則越來越討喜。,0,0,0,0,1,0
小白沙嶼,地質景觀多變，南方有美麗的白色沙灘，是典型的沙嘴地形，還有因受到海水侵蝕而形成的豆腐狀的灘岩及壺穴；東岸的塔狀及彎曲狀的柱狀玄武岩，造型均十分特殊。,0,0,0,0,1,0
鳥嶼,玄武岩柱從東岸一直延伸到北岸，形成高聳的海崖，下方的海蝕平臺則呈現出放射狀的玄武岩柱節理，玄武岩受到風浪侵蝕後，形成獨特的洋蔥狀的風化景觀，地形豐富多變。,0,0,0,0,1,0
重光里˙漳水神石碑,石敢當外觀：碑型石敢當碑文：文字、符號構建形式：片石圓弧形尺　　寸：0.41M*0.16M*1.28M方　　位：西南197°碑文內容：雷令元亨利貞破水將軍鎮煞罡三十六天崗七十二地殺重光里光復前俗稱後窟潭，地勢南高北低，早期遇雨積水而形成三個水潭，分別為「日潭」、「中潭」及「月潭」。於民國24年威靈宮擴建時，翻修凌霄寶塔，安置「漳水神」石碑，據說是要用來破除由南方的田溝流向聚落的「水箭」，且月潭弓形面則面向北方的吼門，即有破吼門鎮水煞的功能。資料來源：部分摘自「重光里日月潭簡介」,0,0,1,0,0,0
重光里˙凌霄寶塔,石敢當外觀：塔型構建形式：圓錐形總　　高：6.04M總　　高：6.04M周 長：18.5M塔頂飾物：葫蘆早期跨海大橋尚未興建時，通梁跟西嶼之間的地理，俗稱「吼門」。在環境上似海水會直衝村莊而來，且重光里西端稱草仔尾，以前屬馬公第一公墓，因此威靈殿池府王爺指示須建塔來抑制地理上的缺陷，其命名「凌霄寶塔」。塔頂葫蘆面向四面八方，並與日潭與月潭之間的「漳水神石碑」共同保衛整個村里。資料來源：重光里地方耆老口述,0,0,1,0,0,0
案山里˙平安寶塔,石敢當外觀：塔型總 高：5.93M圓 周 長：13.88M構建形式：圓錐形塔頂飾物：葫蘆傳說案山里曾有位法力高深之人，當這位村民都視為不凡的高人異士過世後，居民將他的體內器官於河邊清洗，但不小心將肝及腸遺漏了，後變成龜和蛇在村里作怪，居民不堪其擾，求助於案山北極殿上帝公，利用寶劍將作亂的龜和蛇收服於塔內，其劍、龜與蛇也成為石塔中的三寶。平安寶塔也成為今日案山的指標，同時具有保佑船隻行駛平安的功能。資料來源：案山里地方耆老口述,0,0,1,0,1,0
安宅里˙嶼仔尖塔,石敢當外觀：塔型總 高：4.16M圓 周 長：19.28M構建形式：圓錐形塔頂飾物：葫蘆安宅海域是從事潮間帶活動與磯釣的熱門據點，更是馬公通往白沙、西嶼必經之地。以周王廟為主要信仰中心，早期澎湖土地貧瘠，先民為了豐厚土壤，會擔海沙來堆肥，使農作物順利生長，在俗稱嶼仔腳的沙地上建立石塔，用以辨識海水漲退情形，便於下海取沙，多年來保佑居民，屹立不搖。並傳說石塔有石頭掉落即表示村莊內有人殞世，是不祥之兆，後為補強石塔，經周王爺指示約於民國62年間用水泥填補過。資料來源：安宅里地方耆老口述,0,0,1,0,1,0
小門村˙鐵鑠石塔,石敢當外觀：塔型石敢當碑文：符號總 高：2.30M圓 周 長：5.70M構建形式：圓錐形塔頂飾物：瓶形小門村地理屬俗稱「網行岐山」環抱，村民選擇低窪處並依山勢而居，故建塔鎮守山靈，以防止侵入村落的陰氣。另一說法，為當地一位許姓村民拿著鋤頭到此山坡挖掘，而觸動山靈，導致精神失常、胡言亂語，經由溫府王爺指示，安設石塔來鎮壓山靈，以庇佑居民平安。鐵鑠石塔坐落於小門村西方山丘上，有指引漁船進出漁港的作用。資料來源：小門村地方耆老口述、部分摘自《澎湖的辟邪祈福塔》一書,0,0,1,0,0,0
龍門村˙石塔,石敢當外觀：碑型石敢當碑文：符號總 高：4.34M圓 周 長：31.2M構建形式：圓錐形塔頂飾物：葫蘆龍門後灣沙灘與兩側的東鼻頭與龍崗大山形成一個山凹，此地理環境似海浪拍打時會直衝村莊，帶來不好的煞氣，對居民有不良影響，故建塔治水收水煞。相傳於安塔時，使用活雞祭祀，並放於塔底，當時石塔頂部並無飾物，可直通塔底，村莊老一輩憶起小時候只要到石塔附近遊玩，皆想從石塔縫隙一探究竟是否真有其物，趣味十足。其中，塔底的八處伸腳有鎮方圓八方之意，故又稱「八卦塔」。資料來源：龍門村地方耆老口述,0,0,1,0,1,0
青螺村˙陽明妙塔,石敢當外觀：塔型石敢當碑文：文字總 高：4.35M圓 周 長：12.5M構建形式：瓶形    塔頂飾物：葫蘆早期青螺村主要生活區域以東邊為主，西邊相較於東邊發展較慢，經真武大帝指示將石塔安在「山仔頭」的高地，西村落也開始發展起來。現今所見陽明妙塔是於民國60年真武大帝指示重建，正確建塔年代已無從考起。特別的是，陽明妙塔是澎湖石塔中唯一有聚雨作用的石塔，相傳以前久旱不雨時，將俗稱「大青草」植物插於石塔上，幾日後必會天降甘霖，讓村民所種植的農作物得以生長。石塔所坐落位置屬七星地理的第一顆星，故有七星塔之稱。所在視野更是極佳，可俯瞰青螺沙嘴與嶼仔美景，保證讓人流連忘返。資料來源：青螺村地方耆老口述、部分摘自《澎湖的辟邪祈福塔》一書,0,0,1,0,1,0
沙港村˙大尾尖頂塔,石敢當外觀：塔型石敢當碑文：符號總 高：2.21M圓 周 長：12.6M構建形式：圓錐形    塔頂飾物：無沙港土地公前區域，於北勢及南勢(花後塔)各有一座石塔，此大尾尖頂山丘正好位於中央，於民國69年北極殿玄天上帝指示，需在此處安設石塔，以平衡地理缺陷，並達到鎮煞、彌補地理，保佑村民平安之功能。資料來源：沙港村地方耆老口述、部分摘自《澎湖的辟邪祈福塔》一書,0,0,1,0,0,0
竹灣,西嶼鄉竹灣村海鱺箱網養殖場曾是「保力達B 養殖篇」廣告片的拍攝地點，澎湖漁民們的辛勤可在這個廣告片中窺知一二，澎湖海產的美味新鮮早為大家所知悉，片中活蹦亂跳的海鱺所做成的生魚片，是澎湖海鮮餐廳的主菜之一。,0,0,0,0,1,0
順承門,媽宮城又稱為「澎湖城」、「光緒城」，為臺灣最晚的官建城池。清法戰役時澎湖輕易的被法軍攻陷，和議後臺灣巡撫劉銘傳與閩浙總督楊昌濬會籌防務，認為澎湖有建軍事防禦功能城池之必要，遂由當時澎湖總兵吳宏洛監造，於光緒15年（1889）竣工。媽宮城設有六門，朝陽門（東門，已拆除）、即敍門（小南門，已拆除）、拱辰門（北門，已拆除）、迎薰門（南門，已拆除），大西門（今中興門）及順承門為現今僅存的媽宮城遺址（國定古蹟），若想要眺望馬公港的美景，登上順承門的敵樓是不錯的選擇哦!,0,0,0,0,1,0
菜園休閒漁業區,清代開墾初期，因地勢較低，水源豐沛且土壤肥沃，得以栽種一畝畝的綠色田園，因此以「菜園」命名。菜園位於馬公的東南方，緊臨青灣與測天島間的內灣，擁有豐富的海洋資源，經過人為開發後已成為多元化的生態園區，包含養殖漁業、溼地生態、珊瑚淺坪等。菜園漁港最大的產業特色是達60公頃面積的養殖漁業-牡蠣和近海箱網養殖，並已結合休閒觀光，發展出烤生蚵、餵海鱺等活動，讓遊客在海上體驗餵魚的樂趣，品嚐美味海鮮。玩家秘笈菜園休閒漁業區內有海上箱網養殖平台，開放給遊客前往垂釣跟餵魚，體驗澎湖漁民獨特的養殖方式，也享受跟魚群近距離接觸的樂趣。活動內容有牡蠣、箱網養殖生態解說，餵魚秀、海鱺/石斑/鯛魚拉力賽、趣鬥花枝或小管、餵食魟魚，無限量品嚐碳烤鮮蚵、海鮮粥或蚵仔麵線，菜園內灣活動安全性高(以業者現場公告為基準)。,0,0,0,0,1,0
鎖港南北石塔,澎湖群島冬天季風強勁，先民所留之諺語中：「鎖港飛(吹)了沙，豬母水(今山水里)堆了灣」，原鎖港有一小丘，冬季時海沙常被強風吹往南邊山水里的海岸線，形成一處沙灘。故先民於鎖港築塔有鎮風止煞之意，又鎖港四周無高山屏障，先民建雙塔於出海要衝，也做為居民海上漁捕時辨識方位的指標。雙塔高度相仿，高約14公尺，塔頂各安置一玄武岩石碑，同時因里民信奉北極殿真武大帝及坤元寺觀音佛祖，故塔頂分別立有二座廟寺的鎮塔石符令。,0,0,1,0,1,0
風櫃洞,到澎湖遊賞的人，一定要到風櫃聽聽濤聲，否則便不能算是到過澎湖。「風櫃聽濤」為澎湖知名的景點。風櫃里位於風櫃半島的尾端，澎湖當地人稱呼「風櫃尾」。聚落南岸的玄武岩柱狀節理十分發達，因為波浪侵蝕造成狹長的海蝕溝，海蝕溝的底端又被侵蝕成海蝕洞，再由海蝕洞順著節理縫隙形成一個通到地面的小孔，每遇南風漲潮時長浪順著海蝕溝灌入，海蝕洞內空氣受擠壓，海水由縫隙噴出，發出呼嘯聲，猶如鼓風爐的聲音一般。玩家秘笈四角嶼夕陽、後山寧靜的無名沙灘，以及蛇頭山烽火連連的戰史，都是專屬於風櫃半島的風情唷。追星景點風櫃聽濤是澎湖舊八景之一，也是豆導小時候演出「風櫃來的人」的重要場景。風櫃洞旁被戲稱為外星人的涼亭，除了「風櫃來的人」這部電影在此取景外，詹雅雯的「澎湖戀歌」MV中出現的畫面，你覺得像嗎？,0,0,0,0,1,0
蛇頭山,位於風櫃半島頂端，1622年荷蘭人因貿易需要，入侵後在蛇頭山上建了全臺第一座西式城堡，爾後各時期皆有槍砲堡壘之修建，迄今仍留有法軍陣亡將士紀念碑及許多軍事遺跡。,0,0,0,0,1,0
