name,description,0,1,2,3,4,5,6
紅葉菸樓,提到菸樓，許多人的第一印象便是鳳林，但瑞穗曾是種植菸葉的生產地，於菸樓製好的菸葉都會送往鳳林做販售。在行經紅葉溫泉的路途中，在便利商店的對面小巷子，深藏著一棟又一棟的菸樓，層層青苔覆蓋在黑瓦上，滄桑斑駁的紅磚牆與木板，彩繪著令人省思的新詩與畫作，漫步小巷裡，讓旅人可以遙想當年瑞穗製菸的風華歷史。在日治時期，菸葉又稱作綠金，是非常具經濟價值的農作物，早期只有日本人有權能夠製菸，並聘用當地人種植與燻製菸葉，在二次世界大戰結束後，當年用來燻製與儲存菸葉的菸樓，由屋主贈與佃農，或是由仕紳擔任的保正（類似現今的里長）進行分配。如今瑞穗僅存14棟較為完整的菸樓，部分的菸樓因久年失修，用於排煙的屋頂、建築主體呈現頹傾的模樣，前往欣賞的旅人務必要小心。,1,0,0,0,0,0,0
東港海鮮街,聽到「東港鎮」，大家第一個聯想到就是最富盛名的「黑鮪魚季」，東港鎮位於高屏溪出口之東南方，隔海與小琉球風景區相望，是恆春半島最熱鬧與忙碌的漁港，現今成為饕客吃海鮮必定造訪的勝地。每天自凌晨三點多起，在漁港附近就會見到漁船卸貨、叫賣與過磅等拍賣過程，這就是辛苦的漁民一天的開始，等著下午買主進場購買漁貨。  東港鎮光復路為當地著名海產街，因為鄰近漁港之利，當地海鮮餐廳每天總是採買最新鮮的漁穫，烹調各式各樣的海鮮料理。近年來，提供遊客最實惠最新鮮的海鮮大餐，此外，各商家利用新鮮的漁穫製作多元的伴手禮，遊客吃完還是不滿足，可以再帶上幾樣伴手禮與親朋好友分享！跟著老饕一起來發現必吃的海鮮餐廳。,1,0,0,0,1,0,0
魚路古道,連結大浦與大坪的歷史古道 擁有百年歷史的大浦「魚路古道」又稱「下底路」，連接大浦與大坪，在當年物力維艱的歲月裡，是大浦漁民運送漁獲到大坪販賣的重要路徑，為求溫飽，兩個聚落的居民奔走於大坪與大浦之間。如今漁業沒落了，古道一度因兩村人口外移成為廢墟，在東莒社區發展協會與東莒國小的合作下，居民合力除草、植樹，重新整理復原了古道的面目，並開闢為生態公園。 古道的生態極為豐富，各種候鳥、蝴蝶，隨著季節更迭，在每個轉角帶來驚奇，各種原生植物，在四季轉換間，為古道著上各種色彩。每年的9月，古道的紅花石蒜恣意開滿山坡小徑；10月，遊客可以大口品嚐「柘果」甜甜的乳香味；11月，一叢叢黃色的小油菊，又像是金黃的地毯。近年來，東莒社區協會也開始著手林相更新，除了原生的石蒜，也開始復育馬祖的百合及豆梨，又種上桃花、櫻花及百香果等果樹，期望為古道帶來更多樣的面貌。 魚路古道原有兩個出口，從大浦出發直走可以抵達大坪村，在曬魚場處拐個彎經過「埔座」（今發電廠周邊）可通往猛澳港，若抽空走一趟古道，可以體會先民挑擔行走其間的艱辛。,1,0,0,1,1,0,0
八八坑道,酒香百里的八八坑道 打開了八八坑道的大門，就像是開啟了一段窖藏的祕辛，坑道口兩旁擺著滿滿酒甕、上方有著大大的「八八坑道」四個字，走進坑道，內部可是相當涼爽，長年維持在攝氏16-19度，恆溫又穩定的環境，讓存放的老酒有一定品質，是絕佳的儲藏酒窖，坑道主體由花崗岩所構成，而坑道所在，就位於馬祖酒廠斜前方不遠處。 相傳八八坑道原為居民躲避海盜的藏身山洞，在軍方進駐馬祖後，加以鑿高、挖深與強固，闢為戰車坑道，全長200公尺，可容納一個步兵團的兵力，正向出口可迎擊海上入侵的敵軍，後方出口可通往過去的南竿軍用機場；於1974年完工，施工期歷時約10年，由於落成之日適逢蔣公88歲誕辰，因此命名為「八八坑道」。 戰地政務解除後，馬祖酒廠即利用此坑道窖藏美酒，所出品的高粱酒便以「八八坑道」為名，不僅成為馬祖酒的一大特色，也打響了馬祖酒的知名度；目前主通道為罈裝老酒存放區，次通道為高粱酒系酒槽區，老酒儲存區放置的陳年老酒因停產之故，現存均為十五年以上，存量賣完即停，更顯其珍貴，坑道內酒香四溢，置身其中不禁令人微醺。,1,0,0,0,0,0,0
馬祖酒廠,美酒的家 滿滿酒香飄逸 馬祖酒廠位於復興村口的牛角嶺下，使用甘美清冽的泉水，所釀出的佳釀盛名遠播，尤其以大麴、高梁、陳年老酒最為得名，儼然成為馬祖特產代表。 酒廠大門牆邊排列著整齊的酒甕群，氣勢壯闊，門口掛著「開罈香百里，洗甕醉千家」對聯，熱情迎接訪客入內品酒，入口處的展示廳陳列著各式美酒，除了展出馬祖酒廠歷代出產的紀念酒、現在已絕版的藥酒等珍貴酒類，遊客還能透過影片介紹、實物展示早期居民製酒用的鐵鍋、竹篩、古甕等，來了解馬祖酒廠的今昔。 若來到了馬祖南竿不妨走一趟馬祖酒廠展示廳，品讀馬祖製酒史，喜好杯中物的遊客更不能錯過！ 播放影片時間：09:30、10:30、14:30、16:30 （片長約14分鐘）,1,0,0,0,0,0,0
蔬菜公園,海上桃花源的開心農場 在連江縣政府的正前方有一塊馬祖少見的平地，一格一格的田畝中種滿了各式各樣蔬菜，在地勢起伏大、多陡坡的馬祖中，綠意盎然，格外特別。由於公園內地主眾多，整合不易，難以開發為商業用途，於是縣政府將周圍加以整理美化，並給它起了一個「山隴蔬菜公園」的響亮名字，全世界獨一無二，位在精華商業地帶、以季節蔬菜為主的公園就此誕生。 在蔬菜公園中的步道穿梭，空氣中濃濃的葉菜土壤氣息，兩旁作物是居民們所栽種的，芥藍、芹菜、菠菜、空心菜、萵苣、茼蒿、蔥等都是當地人常吃的青菜，幾乎都送至不遠處的獅子市場販賣，成為馬祖人桌上的佳餚。,1,0,0,1,0,0,0
馬祖酒廠東引展售中心,東湧陳高 頂級風味高粱酒 一提到馬祖就會想到馬祖高粱酒，酒香甘醇、溫潤入喉，哪一款酒，是每年完全限量，幾乎不銷往馬祖以外地區，不僅馬祖人愛，更是酒客心中的逸品呢？答案就是東引酒廠出廠的東湧陳高。 馬祖酒廠共有兩座，一座位於南竿、一座在東引，東引酒廠又名為「東湧酒廠」，出廠的東湧陳高採用自然發酵，古法釀製，除了溫度、溼度，甚至是幫助發酵的益菌都需恰到好處，並使用花崗岩地質－富含麥飯石的山泉水，加上經驗老道的釀酒師父依季節決定釀製時間，如此精心、嚴格品管，釀出的酒品口感醇厚，贏得「東湧陳高勝茅臺」的美名。由於製作不易，加上價格平實，深得馬祖人的喜愛，婚喪喜慶都少不了這一瓶，也是款待貴賓的珍品。 來到馬祖酒廠東引展售中心，可以品嘗東湧陳高、觀賞簡介影片及參觀各年代生產的酒品展示，但若要購買酒品，則需至經銷據點選購。 備註：酒後不開車，未滿18歲請勿飲酒。,1,0,0,0,0,0,0
猫囒山茶業改良場,座落在日月潭北側的猫囒山，海拔1020公尺，是俯瞰日月潭全景及觀賞日出的理想地點。從台21線明潭國中旁進入，山路兩旁種植茶樹，翠綠的景致讓人神清氣爽，在入口處右側，有幾棟日式的舊木屋，那是茶改場的舊宿舍，是縣府指定的歷史建築之一，古樸的外貌令人印象深刻。旁邊有一棟新建的茶葉文化展示館，展示有關茶的各種相關資訊。另外在舊茶廠左邊的山谷坡地，由於遍植茶樹，景色相當迷人，如果天氣晴朗，還可以遠眺魚池的山景。過了舊茶廠之後，路旁有一排壯碩的錫蘭橄欖樹，紅色的枯葉落滿路面，景色十分美麗浪漫，是新人拍攝婚紗照的必選景點。座落在猫囒山頂上的氣象站，是臺灣四座高山氣象站之一，其他三處分別是玉山、阿里山、陽明山竹子湖；氣象站平時對外開放並設有休憩涼亭，遊客可以進入觀景，當地視野遼闊、環境優美。*為因應茶改場改名為『茶及飲料作物改良場』後研究範圍擴增(人員未擴編)，自104年4月起茶改場及各分場不再接受各旅行社安排國內外人士參訪。*欲參觀茶業改良場的民眾請於參觀日前2週與本場承辦人聯絡，經確認之後，請申請人以機關或單位名義正式公文提出申請，內容包含單位名稱、來訪人數、蒞場日期及時間、參觀項目、預定停留時間、聯絡人及電話。,1,0,0,1,0,0,0
澀水窯,澀水窯以白仙土和磚造柴窯聞名。「白仙土」為罕見的優質黏土，相當適合陶器製作。早期澀水即有一家「迴仔窯」以生產生活陶器為生，後因塑膠製品問世後，「迴仔窯」因而歇業。921大地震後，居民在國立手工藝研究院的協助下，成立社區陶藝教室並重新搭建起「澀水窯」，雖然還無法完全重現當年「迴仔窯」的規模，但「澀水窯」目前已成為不少愛陶人士常造訪的休閒去處。澀水窯燒出來的陶製品，是完全不上釉藥的，由於不上釉，直接利用木柴燃盡後所產生的氧化灰燼，將陶器妝點成千變萬化的外表，因此每個成品都是獨一無二的，非常具有特色；除了柴窯燒製的落灰之美外，優質的黏土也讓成品的色澤更富變化性，絲毫不比上釉的陶品遜色。遊客可以在古色古香的陶藝教室裡享受DIY的玩陶樂趣，燒製專屬自己的陶器藝術。,1,0,0,0,0,1,0
頭社盆地,頭社是邵族的舊聚落，因為是由濁水溪進入邵族領域的第一社，故名頭社。位於現今魚池鄉西南方，鄰近日月潭。頭社盆地是魚池鄉諸多盆地中面積第三大的，有1.7平方公里，「頭社米，水社魚」是魚池地區早期居民流傳的諺語，顯示頭社盆地土地肥沃適合種稻，其產量與品質都高於其他村落，號稱「魚池鄉的米倉」。豐饒的稻米收穫使早期頭社地區曾有過6座大型木造碾米機的盛況，現在因為產業轉型的因素，大多已廢棄或停止運轉，只剩下一座保留在三聖宮廣場戲台旁，見證頭社盆地的稻米黃金歲月。如今頭社地區的農村產業以種植檳榔與蔬菜為主，是魚池鄉主要的蔬菜生產區，尤以絲瓜為大宗；近年來，當地社區發展協會鼓勵居民朝安全農業發展，已有良好成效。,1,0,0,1,0,0,0
宏基蜜蜂生態農場,農場主人年少時隨著父親養殖蜂業，在接手蜜蜂養殖產業之後，將農場轉型成為休閒觀光農場，不僅延續養蜂取蜜的作業，更規劃了多項主題展館，並有蜜蜂生態導覽館，成為學生戶外教學的好去處，且設置烘培館製作多項美味的蜂蜜糕點，還有許多DIY體驗項目。此外，還有一條特別打造的百萬蜜蜂隧道，讓民眾可以與一百六十萬隻的蜜蜂親密接觸，是宏基蜜蜂生態農場中最具有特色的設施。,1,0,0,0,0,0,0
竹炭一村,竹炭一村位於澀水社區內，竹炭的製成品都是取自本土4年生以上成熟竹材為原料，採用高溫炭化技術精煉而成，竹炭的組織結構非常緻密、孔隙多、且富含天然礦物質，高溫炭化下的竹炭具有很強的吸附力且有調節溼度和消除臭味等功能，已廣泛應用於生活環境當中。注重養生的朋友，千萬不要錯過探訪竹炭一村的機會。由於竹炭的功能已逐漸受到科學證實，竹炭相關產品也深受青睞，例如：竹炭杯可用來泡茶、泡咖啡，因為竹炭可以改變水分子，讓茶、咖啡更好喝；將竹炭放入米中一起煮，會讓米飯更香Ｑ、可口。現代人多重視環保與養生，因此竹炭一村不但在國內享有極高知名度，甚至連日本人也備加肯定。竹炭一村目前打造出全國唯一的打擊樂器─竹炭琴，它是一副經過高溫超過八百度所燒烤出來的高硬度竹碳所製成，聲音清脆響亮，有別於一般的樂器。,1,0,0,0,0,0,0
好茭情/吟詩綠曲茭白筍休閒體驗園區,提供埔里美人腿泡菜美食、小黃瓜泡菜、大白菜泡菜、蘿蔔泡菜、3D茭白筍農村體驗遊、埔里打工住宿體驗行程、埔里茭白筍手創DIY...等，各式不同的風味與體驗。,1,0,0,0,0,0,0
水里蛇窯,水里蛇窯創立於1927年，由於塑膠產業興起，導致陶瓷產業受到很大衝擊，水里蛇窯為將把祖先留下來的產業已新的方式繼續經營下去，於是於1993年正式轉型為國內第一座結合地方、生活、文化、藝術、觀光、教育的陶藝文化園區。,1,0,0,0,0,1,0
日月老茶廠,五位同事一直以來守候著老舊的廠房，過著山中與世無爭的愜意和寧靜，偶爾機器啟動轟隆隆的聲響，令人回憶起過去兩三百人日夜趕工製茶外銷的盛況。薄霧中歷經紅茶文化興衰的老茶園，似乎溫柔地等待一股新力量的復甦，呼喚如大地之子的我們，心靈深處那鑽石般的原動力，那是對生活的省思和選擇、對萬物的疼惜與感恩、對生命的信念與熱情。這聲音，匯聚ㄧ群人決定陪老茶廠換新裝，過不一樣的生活，和人們分享感動。導覽解說採電話預約制，僅提供上午時段(需提前三天預約)人數平日35人以上、假日45人以上即可成團,1,0,0,1,0,0,0
集元果觀光工廠,集集山蕉是日治時期專供日本天皇品嚐的「御用蕉」，也是集集最具代表的農特產品，為了讓這段榮耀的歷史能被了解，於2016年10月成立，並以「香蕉」為主題的觀光工廠─集元果觀光工廠，十分適合親子同遊的空間設計，來此能親近大自然，享用美味的山蕉美食，還兼具了教育、知識、趣味的功能。園區設施包括：親子DIY教室－可製作彩繪蕉苗、山蕉點心、蕉乳拓印；全台唯一的山蕉生態園區－70多種來自世界各國香蕉種苗；親子沙坑、球池、輕食區、文展區、互動式投影、農特產伴手禮。,1,0,0,0,0,0,0
車埕火車站,車埕為集集支線的終點站，故有「最後的火車站」之稱。舊火車站原有鋼筋水泥結構，921地震後，由日月潭國家風景區管理處整建，以木質材料為主要外觀；新的火車站材質素樸、造型典雅，匠心獨具的建築風貌，和山城的景觀搭配相得益彰被譽為「最美麗的火車站」。,1,0,0,0,0,0,0
潭南螢火蟲生態區,"這裡的觀光亮點，是每年4、5月的「螢火蟲季」，由於附近野溪無污染，加上墾植範圍小、農作不灑農藥，因此生態環境良好。螢火蟲季時，沿著投63兩側能看到成群螢光飛舞，種類以黑翅螢最多，潭南天主堂一帶，也是極佳賞螢點。潭南、地利、雙龍都位於河谷較平坦的台地及階地，四周環繞1,000~3,000公尺的險峻高山，因此耕地不多，傳統布農族便以採集、狩獵及旱作為主。這裡的農產以高山蔬菜為主，龍鬚菜幾乎每餐必備，無農藥的有機蔬菜，最能嚐出食材甘甜。只要留宿民宿或山莊，就能享用道地風味餐，烤大豬、石板山豬肉、放山雞、樹豆湯、山胡椒蒸溪魚、段木香菇&hellip;等，酒足飯飽後還能動動身子DIY搗小米麻糬、啜飲小米酒，體驗布農族人的飲食生活。",1,0,0,1,0,0,0
水里火車站鐵馬驛站,讓到此觀光的遊客皆能感受到水里的「慢活」。國內自行車運動風潮日盛，水里已成為自行車旅遊的新選擇。日管處、鐵路局及水里鄉公所決定合作打造了水里鐵馬驛站。由公所向鐵路局簽訂土地租約承租土地，並由日管處完成驛站修善後，委由公所招攬專業廠商承攬經營，希望藉此讓水里成為首屈一指的自行車活動熱點，鐵馬驛站不僅交通便捷，更提供自行車租借、自助維修、旅遊諮詢及簡單餐飲等服務，讓自行車騎士有個舒適便利的休息站。,1,0,1,0,0,0,0
賽夏族民俗文物館,建築採賽夏民居型式的竹編來包覆裝飾，並以賽夏的圖騰做為石柱的裝飾；在內部空間方面，不僅有典藏空間，更不時有主題展示、部落教室等各種文化展示，是一處兼具休閒與知性的文化館。,1,0,0,0,0,1,0
品茶養生園區,南投縣名間鄉松柏嶺地區居高臨下，彰雲平原一覽無遺，於戰爭時期更顯重要，國軍遂於該地區設置大小不一砲台，作為戰爭防禦所需。 為配合八卦山風景區整體觀光發展，本處利用當地特色活化碉堡，創造新的遊憩體驗，在品茶養生園區之中，將砲台據點綠化、據點設施結合茶園意象、品茗空間塑造、賞景休憩設施建設、軍事設施改造、既有建物整建、水塔結合茶壺造型等等。 本區緊鄰茶香步道，登上碉堡可眺望附近一覽無遺的茶園風光，除了利用軍方釋出據點結合地方資源，更結合松柏嶺既有之茶鄉風光，及受天宮之鼎盛香火，強化宗教參訪、茶園觀光旅遊深度與廣度。,1,0,0,1,0,0,0
源泉車站,源泉火車站位在彰化二水鄉的東南方，歷史悠久，是台鐵集集支線上最早的火車站之一，源泉是個人煙稀少的小村落，然而源泉車站有小巧乾淨的站房、寧靜古樸的氣氛，又在二水自行車道中途，仍吸引了不少鐵道迷和遊客來此拍照觀光。 集集支線設立於1922年，最初用為運送原木，隨著林業沒落，漸漸變成客運用途。車站原名鼻仔頭驛，51年後改名源泉車站，後來又降為招呼站，經歷921大地震嚴重損毀後停駛一年，重新整修後成為了現今樣貌，重生的源泉車站，與自行車道周邊景點串聯，成為二水鎮裡一間寧靜愜意的特色小站，內部整潔且附設座椅，人們可以來此遮陽躲雨，享受片刻寧靜，也為接下來的旅途做準備。車站現在是間無人招呼站，仍有少量班次的列車通行，無售票口所以上車需補票。遮雨棚仍保留了日式鐵道的風格，旁邊民宅牆面以集集支線的馬賽克拼貼裝飾，附近也有小型裝置藝術，自行車道上有造型隧道與出口小公園，這些元素都讓源泉車站成為處處驚奇的獨特景點。,1,0,0,0,0,0,0
襪子王觀光工廠,勝鴻織襪在民國100年（西元2011年）轉型為觀光工廠，內部提供DIY織襪玩偶創作，並展示傳統織襪機，從手工至全機台化製造，實地的讓民眾了解製作襪子的知識與過程，也能對台灣傳統的織襪產業有更深一層的認識。廠內也有販售琳瑯滿目的商品，在現場如果有任何疑問，可以立即詢問工作人員，經由工作人員解說之後，找到適合自己且舒適的好襪子，除了銷售襪子之外，也有開發出許多新商品，在民國99年（西元2010年）總統府升旗時，總統使用的國旗圍巾，讓勝鴻織襪竄紅，目前勝鴻織襪也有設計出更多有創意和象徵台灣的圍巾及其他商品，然而這些商品也都有展售在觀光工廠內。,1,0,0,0,0,1,0
田頭水文史館,「田頭水文史館」過去為台糖五分車田林線上的田中站站房主體，曾是鄉鎮居民通學、通勤及通貨的要道，車站主體建築使用台灣紅檜等材料建造而成，原位於田中火車站旁，因車站改建而遷至火車站前公園廣場，為田中火車站前溫暖的地標。,1,0,0,0,0,0,0
MASK創意生活館,透過專業解說可吸收許多知識，體驗口罩彩 繪 DIY 課程，口罩生產線大公開，了解 MOTEX 摩戴舒口罩生產的 過程!當未來面對空氣污染或是流感疫情時，知道如何選擇好舒 適、好品質的口罩。,1,0,0,0,0,1,0
清水那方,彰化東南角社頭清水那方溫泉露營區，占地廣達10公頃，園區規畫溫泉遊憩區、生態遊憩區、豪華露營區、自助露營區，設施有溫泉湯屋、泡腳池、露天風呂、餐廳、觀景台、兒童遊戲場、活動廣場、景觀水池、戶外烤肉區、野餐區、停車場等，預計110年7月就可以試營運及正式營運，讓遊客可一次滿足溫泉、露營、烤肉、地景遊憩暨親子探索、地方產業體驗互動、寺廟巡禮、登山健行、自行車等活動，亦可配合時節參加各項精彩活動，屆時種種體驗活動，都歡迎民眾前來體驗!,1,0,0,1,1,0,0
源泉文具行,前身為源泉文具店，隨著前經營者逝去後，文具店便荒廢一陣子，直到2020年透過社區總體營造才重新整頓，以在地元素裝潢內部空間並保留了當年的舊招牌，現做為銷售展示平台，架上陳列了各式農產品，此外，當地多項活動也在故事屋舉辦，並希望往後透過小旅行的推廣，讓外地遊客玩得盡興。,1,0,0,0,0,1,0
田中夫妻樹,田中夫妻樹位於田中老樹公園內， 是兩棵超過百年的茄苳樹，枝葉茂密一左一右矗立在田中央，獲得夫妻樹的稱號，是當地人休閒重要場所以及旅人必遊景點，更成為三民社區重要地標。,1,0,0,1,0,0,0
