name,description,0,1,2,3,4,5,6
大農大富平地森林園區,大農大富平地森林園區為臺灣首座平地森林園區，擁有豐富的自然生態，春天賞花、夏季賞螢與賞鳥、秋冬賞楓，一年四季皆有不同風采。園區內設有北環、南環自行車道，讓人能夠邊騎單車邊吸收芬多精，幸運時還可以看見環頸雉出來覓食，聽著蟲鳴鳥叫，愜意騎車享受森林浴。被中央山脈與海岸山脈包圍的大農大富平地森林園區，視野十分遼闊，在春天時可以欣賞服務中心前繽紛多彩的花海，而廣闊的草原上放著極具巧思的裝置藝術，總是抓住旅客的目光，成為熱門拍照點。一到3、4月時，夜晚的草叢中開始有點點螢光紛飛，螢火蟲的數量多到宛若一條會移動的銀河，讓人捨不得移開目光，專心聆聽導覽員的講解，來一趟豐富的生態之旅。每到秋冬之際，南環自行車道兩旁的杜英、楓香、青楓等，逐漸由綠轉黃再變紅，不禁吸引許多人前來賞楓拍照。在南還自行車道上騎單車，傾聽楓葉沙沙聲響，抬頭欣賞絢麗的楓林，是來大農大富才能感受屬於秋冬浪漫的氣息。,0,0,0,1,0,0,0
富興森林小火車,富興社區為全臺最大的土鳳梨產地，每到7月至9月的鳳梨產季時，富興的鳳梨田中長滿一顆顆飽滿多汁的鳳梨，搭上輕軌小火車經過一望無際的鳳梨田，穿越樹林沿著幸福軌道抵達終點拍照留念，或是坐著農耕車牽引的列車，聽當地居民說著富興社區的故事，參觀爸爸去哪兒的1號房等拍攝地，最後再大口品嘗酸酸甜甜的土鳳梨、金鑽鳳梨，享受產地鮮採的甜美滋味。全長1314公尺的幸福軌道，是情侶、全家出遊拍照的地方，坐著富興森林小火車，邊聽司機介紹人造林生態、鳳梨的品種，到了520公尺便會停下來，讓人休息、下來走走，看看美麗的夢幻湖，留下美好的回憶。臨走前，不妨帶上新鮮好吃的鳳梨或農特產品回家吧！,1,0,0,1,0,0,0
東里車站與東里鐵馬驛站,每天平均約20人進出的東里車站，看似不起眼，卻被譽為「山線最美的車站」，一走進月台便被眼前的美景所吸引，整片無邊無際的綠色稻田映在眼前，小小的東里車站被圍繞在田野間，壯觀令人驚呼不已的田園景緻，深深吸引不少遊客前來探訪。東里鐵馬驛站前身為舊東里車站，也是玉富自行車道北上的起點，兩旁無垠的阡陌景致，是許多自行車友必拜訪站點之一，而東里鐵馬驛站中仍保留早期月台的風貌，舊時的復古情懷，加上花東縱谷的招牌景色，讓人能夠邊騎自行車邊欣賞田園美景。當太陽升起，陽光灑落在稻田上，翠綠的秧苗隨風搖曳，一波波綠色稻浪映入眼簾，再隨著季節變化，稻田由綠轉黃，空氣間瀰漫著稻香，騎著單車經過兩旁隨風搖擺的金色稻浪，細細感受東里車站與東里鐵馬驛站的靜謐與稻田的絕美風景。,1,0,1,1,0,0,0
吉利潭,四周青山環繞，一汪清潭宛若山間明月，帶點中國風的拱橋倒映在水面上，走在環潭步道上欣賞眼前美景、認識水中生物，為旅人帶走都市的喧囂，這就是隱藏在光復馬錫山下的山中秘境──吉利潭，也是花蓮近期新興景點，擁有戲水道、生態浮島等設施，為炎炎夏日親子戲水、踏青與認識自然生態的好去處。吉利潭原本是日治時期遺留下來的儲木池，上游源自一處有三層的瀑布，大小潭蓄滿了清徹的山泉水，是雙色澤蟹、拉氏清溪蟹、菊池氏細鯽等原生動物的棲地，也是光復鄉阿美族的戲水秘境與祈雨聖地。隨著伐木業沒落而荒蕪的吉利潭，經過整治、美化後，成為認識自然生態的親水公園，站在橋上聽著潺潺流水聲，或是在涼亭遠眺馬錫山、與親朋好友話家常，清幽的環境是來光復必訪的景點之一。,0,0,1,1,0,0,0
東華大學,東華大學西依巍峨的中央山脈，東臨連綿不絕的海岸山脈，諾大的校區擁有青青草地、歐式風格的建築與三座絕美的湖畔──小華湖、華湖及東湖，其中以東湖最富盛名，波光瀲灩的湖景搭配歐風建築和遠方蒼綠的山巒，宛若明信片上的風景，成為旅人或新人拍婚紗照的經典拍攝地，而遼闊的草地更是毛小孩追逐嬉戲的天堂。帶點花東獨特的悠閒步調，那湖光山色的風景，讓東華大學成為花蓮最美的校園，走在綠蔭遮蔽的步道中，不時可見莘莘學子結伴而行，搭配六月鳳凰花開的季節景致，構成一幅交織人文自然美景的畫作。當夜晚降臨時，屬於東華大學的隱藏版美景才正要上演，躺在草地上欣賞滿天浩瀚無垠的星空，可是學生專屬的獨特體驗呢！,0,0,1,1,0,1,0
馬太鞍休閒農業區,花蓮光復鄉的馬太鞍濕地，是一處湧泉不絕的天然沼澤濕地，並孕育出豐富的鳥類、蛙類、底棲性魚類等多樣化自然生態。還能體驗獨特的巴拉告生態捕魚法，讓人不僅可以上一堂生態課，還能嘗到現撈的魚蝦、鹽烤吳郭魚，以及特有的石頭火鍋，來一場原民美食饗宴。馬太鞍是阿美族人的傳統生活區域，昔日這裡長滿了樹豆，因此被稱為馬太鞍（vataan，阿美族語樹豆之意）。而居住在此的阿美族人，發展出「Palakaw」巴拉告生態捕魚法，利用中空的竹子、樹枝等，製作出三層的結構物放入水塘中，讓魚蝦喜歡、小魚能自由出入的棲息地，經過一段時間後，將九芎枝幹提出水面，即可將攀附在樹枝間的小蝦抖入三角魚網中；而藏放在底層的大竹筒能輕鬆捕獲鱔魚、土虱或鰻魚等底棲性魚類。他們堅守不竭澤而漁的原則，讓人感受到阿美族人的生活智慧。每到5月至8月時，馬太鞍溼地開滿了蓮花與荷花，沿著T型木棧道走，倘佯在夏季花海中的浪漫風情，登上瞭望臺，更可俯看馬太鞍溼地的全景，接著到「馬太鞍濕地自行車道」騎車、散步，來一趟充然自然野趣的踩踏之旅。,0,0,0,1,1,0,0
四重溪溫泉區,四重溪在日治時代與關仔嶺、陽明山、北投溫泉號稱「台灣四大溫泉」，亦為台灣最南端的溫泉區，清朝時，當地的漢人稱四重溪為「出湯」，清同治年間沈葆楨履勘地形時，跋涉了四條溪才到溫泉區，於是將此地改名為「四重溪」。到了1895年，日本憲兵屯所曹長高橋在四重溪築有小屋，並建浴槽，逐步開發四重溪溫泉；至西元1898年，恆春廳長柳木通義為開發四重溪，並設置警察派出所、浴場之後，始有發展雛形；1917年，由於物產交換業者集資完成基礎溫泉建設，以供應浴客方便使用；至1950年正式將四重溪改名為「溫泉村」。四重溪溫泉其源頭來自山麓的石縫中，水源豐沛終年不斷，四重溪蜿蜓於群山峻嶺間，景緻秀麗，引人入勝；四重溪溫泉區有群山環繞，清靜優雅，是著名的避暑勝地，更是台灣絕佳的泡湯去處。 四重溪溫泉泉質屬鹼性碳酸氫鈉泉，四重溪水溫隨季節轉換，多在攝氏50度至80度之間，泉水中含有多量碳酸鈉物質，溫泉泉水清澈見底，屬於可飲可浴的泉質，對促進人體血液循環，緩和肌肉僵硬和紓解壓力有相當大的助益，據說常浸泡四重溪溫泉對皮膚病、慢性腸胃疾病、關節炎、神經痛等疾病有緩和效果，有興趣的民眾可以前往嘗試。,0,0,0,1,0,0,0
周大觀讀出希望中心,屏東大鵬灣，大家一定都有聽過這個地方，是台灣最大的囊狀潟湖，開車從東港方向開往鵬灣大橋林邊方向，沿路的右邊有一個純樸小小的漁村&mdash;就是南平！  這小小的漁村，右方有台灣海峽眺望小琉球，左邊是遼闊的大鵬灣潟湖。  當地居民，原來都是以大鵬灣周圍的養殖與捕撈維生，大鵬灣國家風景區成立後，大部分年輕人為謀生，都跟其他鄉下地方一樣，陸續外移到都會城市。  這是周大觀從小快樂閱讀的故鄉，為永續故鄉閱讀的快樂時光，我們創辦全球第一個走讀驛站&mdash;周大觀讀出希望中心，實踐：讀書、奉茶、義借單車、國際公益換宿。 誠邀大家永續捐贈書籍，讓更多偏鄉孩子、國際背包客，大家一起愛書、讀書、分享、交流。  大鵬灣新亮點&mdash;周大觀讀出希望中心，歡迎國內外各界人士走讀:品一杯愛心茶、讀一本心愛的書。也歡迎全球背包客，與書共眠，以書會友，閱讀交流，共成美好。 誠邀各界永續共襄盛舉：中英繪本、親子童書、心靈勵志、科普自然、哲學人文、生活教養等書送偏鄉。  歡迎全球背包客，親送該國5本繪本圖書&mdash;閱讀交流．公益換宿。  總之，大家不分彼此，愛書聯合國，大家每天讀書、讀心、讀世界。,0,0,0,1,0,1,0
魚路古道,連結大浦與大坪的歷史古道 擁有百年歷史的大浦「魚路古道」又稱「下底路」，連接大浦與大坪，在當年物力維艱的歲月裡，是大浦漁民運送漁獲到大坪販賣的重要路徑，為求溫飽，兩個聚落的居民奔走於大坪與大浦之間。如今漁業沒落了，古道一度因兩村人口外移成為廢墟，在東莒社區發展協會與東莒國小的合作下，居民合力除草、植樹，重新整理復原了古道的面目，並開闢為生態公園。 古道的生態極為豐富，各種候鳥、蝴蝶，隨著季節更迭，在每個轉角帶來驚奇，各種原生植物，在四季轉換間，為古道著上各種色彩。每年的9月，古道的紅花石蒜恣意開滿山坡小徑；10月，遊客可以大口品嚐「柘果」甜甜的乳香味；11月，一叢叢黃色的小油菊，又像是金黃的地毯。近年來，東莒社區協會也開始著手林相更新，除了原生的石蒜，也開始復育馬祖的百合及豆梨，又種上桃花、櫻花及百香果等果樹，期望為古道帶來更多樣的面貌。 魚路古道原有兩個出口，從大浦出發直走可以抵達大坪村，在曬魚場處拐個彎經過「埔座」（今發電廠周邊）可通往猛澳港，若抽空走一趟古道，可以體會先民挑擔行走其間的艱辛。,1,0,0,1,1,0,0
碧園,處處綠意映襯軍事風情 碧園位於午沙村東北方的山坡上，是一座傍山坡而設置的休憩公園，園裡遍植相思樹、苦楝樹，且集合了地區代表性植物，如海芙蓉、薛荔、紅花石蒜等，綠意盎然，尤其以蕨類資源最為豐富，是全北竿最重要的植物生態公園。 園區內豎立著一座因公殉職陣亡官兵紀念塔，建於1960年，莊嚴肅穆，記載著軍人對馬祖地區的犧牲奉獻，憑弔用命捍衛國家的壯士們。近年在馬祖風管處斥資整建後，設施更加完善，設有簡易步道、涼亭、階梯、觀景平台等供遊客歇息遊憩，中國風味設計的小橋、亭台，在嚴肅中帶有婉約氣息，經過此地時，不妨利用四座石階步道拾級而上，綠樹成蔭，非常涼爽，消暑之餘，還能順便觀賞海景與植物生態，一舉數得呢！ 碧園豐富獨特的植物種類 雖然碧園以人工植被為主，但在植被自然演替及地底種子庫種源萌發、孕育成林等交相作用下，碧園的植物種類可謂獨特而豐富。依據植物學家郭城孟調查，全北竿島至少有97科314種高等植物，而碧園中則至少已出現61科128種。值得一提的是俗稱兔腳蕨的圓蓋陰石蕨，是全台僅見於北竿地區的珍稀植物，較大族群出現在碧園。走入碧園，每每轉折之間又見芳草綠，處處是可親近的綠意之美。,0,0,0,1,0,0,0
蔬菜公園,海上桃花源的開心農場 在連江縣政府的正前方有一塊馬祖少見的平地，一格一格的田畝中種滿了各式各樣蔬菜，在地勢起伏大、多陡坡的馬祖中，綠意盎然，格外特別。由於公園內地主眾多，整合不易，難以開發為商業用途，於是縣政府將周圍加以整理美化，並給它起了一個「山隴蔬菜公園」的響亮名字，全世界獨一無二，位在精華商業地帶、以季節蔬菜為主的公園就此誕生。 在蔬菜公園中的步道穿梭，空氣中濃濃的葉菜土壤氣息，兩旁作物是居民們所栽種的，芥藍、芹菜、菠菜、空心菜、萵苣、茼蒿、蔥等都是當地人常吃的青菜，幾乎都送至不遠處的獅子市場販賣，成為馬祖人桌上的佳餚。,1,0,0,1,0,0,0
勝天公園,古樸雅致花香仙境 在馬港和津沙村之間，勝天公園位於雲台山西向側坡，緊鄰儲水澳水庫，面積十餘公頃，沿著一條濱海舖設的戰備道路規劃，是馬祖地區海濱公園的代表。 儲水澳水庫旁有座唐式亭閣－勝天亭，1990年由駐軍所建，主要參考台北外雙溪至善園的建築形式，採仿宋庭園風格的造景，以原木構架、灰陶瓦為頂，融入山海景致，呈現古樸幽雅之美。後因木構架受蟲蝕有所傾頹，馬管處於2004年採原貌修復，賦予新生命，映襯在蒼翠的林木之下，宛如江南庭園，意趣高雅。 憑靠壩橋之上，可遍覽山海風光，往下可通往海岸；勝天公園園區內有片台灣櫸造林地，叢林間也蘊育多樣馬祖原生種植物。古亭曲折長廊，亭脊高翹，每至冬末初春，葉芽初探之際，烏桕紅葉點綴整片山林；四周古松參天，遠離塵囂，沿著石階而上，充滿「獨得一山靜」的美感。入夜之際，也能在此細數滿天繁星，聆聽拍岸濤音，充滿詩情寫意。,0,0,1,1,1,1,0
藍眼淚生態館,和藍眼淚近距離親密接觸 藍眼淚是許多遊客對馬祖的第一印象，但藍眼淚卻並不是一年四季都看得到，即便時節對了，也會受氣候等因素影響。2018年8月成立的馬祖藍眼淚生態館是馬祖第一座具有高互動性的自然遺產生態主題館，除了靜態的馬祖生態介紹外，更運用4D環繞虛擬實境，讓遊客身歷其境，不分季節都能體驗與藍眼淚的互動。 生態館附近建築外牆和堤防邊畫著栩栩如生的海洋3D彩繪牆，雖然範圍不大，但卻十分美麗；藍眼淚生態館原先是水產試驗所，後改建為藍眼淚生態館，結合海洋大學夜光蟲培育技術，也進行藍眼淚的培育工作，並藉由專業導覽解說，讓遊客近距離的認識藍眼淚，不受季節天候的限制，一年四季無論白天或晚上，都能看見馬祖珍貴自然資產－藍眼淚。 入場方式： 皆以預約方式，其餘可現場候補，為了維護品質，每梯次上限為30人，憑票入場。 場次時間： 早上：10:00、10:30、11:00、11:30 下午：14:00、14:30、15:00、15:30、16:00、16:30、17:00 晚上：19:00、19:30、20:00、20:30 每個整點準時開始播放影片，請各位提前 20 分鐘入場。,0,0,0,1,1,0,0
猫囒山茶業改良場,座落在日月潭北側的猫囒山，海拔1020公尺，是俯瞰日月潭全景及觀賞日出的理想地點。從台21線明潭國中旁進入，山路兩旁種植茶樹，翠綠的景致讓人神清氣爽，在入口處右側，有幾棟日式的舊木屋，那是茶改場的舊宿舍，是縣府指定的歷史建築之一，古樸的外貌令人印象深刻。旁邊有一棟新建的茶葉文化展示館，展示有關茶的各種相關資訊。另外在舊茶廠左邊的山谷坡地，由於遍植茶樹，景色相當迷人，如果天氣晴朗，還可以遠眺魚池的山景。過了舊茶廠之後，路旁有一排壯碩的錫蘭橄欖樹，紅色的枯葉落滿路面，景色十分美麗浪漫，是新人拍攝婚紗照的必選景點。座落在猫囒山頂上的氣象站，是臺灣四座高山氣象站之一，其他三處分別是玉山、阿里山、陽明山竹子湖；氣象站平時對外開放並設有休憩涼亭，遊客可以進入觀景，當地視野遼闊、環境優美。*為因應茶改場改名為『茶及飲料作物改良場』後研究範圍擴增(人員未擴編)，自104年4月起茶改場及各分場不再接受各旅行社安排國內外人士參訪。*欲參觀茶業改良場的民眾請於參觀日前2週與本場承辦人聯絡，經確認之後，請申請人以機關或單位名義正式公文提出申請，內容包含單位名稱、來訪人數、蒞場日期及時間、參觀項目、預定停留時間、聯絡人及電話。,1,0,0,1,0,0,0
猫囒山步道,"猫囒山步道入口位於馥麗飯店旁，沿途環境清幽、視野展望極佳，可欣賞滿山遍谷的阿薩姆紅茶園、柳杉及日月潭全景，登頂時更可遠眺九份二山及集集大山。日月潭氣象站便設於海拔1,020公尺高處，戶外有測候儀。清晨是漫步貓囒山的最佳時段，茶葉改良場辦公室外觀景平台更是日月潭最佳的觀日出景點。茶改場是臺灣阿薩姆紅茶的故鄉，自日據時期即開始試種研發至今。從入口沿著紅茶梯田蜿蜒而上，二旁夾道的就是赫赫有名的阿薩姆紅茶。倚山面湖茶改場台地，是日月潭觀賞日出雲海、山水晨霧絕佳地點。從茶改場到氣象觀測站是具有運動量的林蔭步道，3公里路程有鍚蘭橄欖樹步道、筆直台灣杉林，一路蟲鳴鳥啼，登頂遠眺九份二山和集集大山，盡攬日月風光。",0,0,1,1,0,0,0
頭社盆地,頭社是邵族的舊聚落，因為是由濁水溪進入邵族領域的第一社，故名頭社。位於現今魚池鄉西南方，鄰近日月潭。頭社盆地是魚池鄉諸多盆地中面積第三大的，有1.7平方公里，「頭社米，水社魚」是魚池地區早期居民流傳的諺語，顯示頭社盆地土地肥沃適合種稻，其產量與品質都高於其他村落，號稱「魚池鄉的米倉」。豐饒的稻米收穫使早期頭社地區曾有過6座大型木造碾米機的盛況，現在因為產業轉型的因素，大多已廢棄或停止運轉，只剩下一座保留在三聖宮廣場戲台旁，見證頭社盆地的稻米黃金歲月。如今頭社地區的農村產業以種植檳榔與蔬菜為主，是魚池鄉主要的蔬菜生產區，尤以絲瓜為大宗；近年來，當地社區發展協會鼓勵居民朝安全農業發展，已有良好成效。,1,0,0,1,0,0,0
頭社自行車道,頭社是位在日月潭西南方的小村落，這裡海拔高度約640~670公尺，比日月潭低約80公尺，地勢非常平坦，很適合騎乘單車，這條自行車道的起點就在台21線公路旁。頭社盆地面積僅約2平方多公里，地勢平坦，平疇綠野、鷺鷥群飛、淳樸農舍共同構成一幅美麗的山野風光，騎著鐵馬悠遊在鄉間的小路，令人心曠神怡。而頭社最知名且種植面積最多的農作物即是絲瓜，每年於6月至8月期間盛開黃色的絲瓜花朵，很是漂亮。另外稍前一個月的金針花海，也位在頭社盆地唷~滿谷的金針花染橘了整片田，不論站在哪個位置都可以拍出美美的網美照唷~頭社自行車道沿線還能看到阿祖、阿公與阿嬤洗衣場，想知道早期的人一起熱鬧邊洗衣邊話家常的樣貌嗎?來到這裡可千萬別錯過這三個洗衣場!暑假時節，若想避開日月潭潭區擁擠的人潮，不妨自備腳踏車來此穿梭其間，放慢腳步用心感受一下最道地也最富人情味的鄉村風情吧!,0,0,1,1,0,0,0
內湖山步道,"內湖山步道入口處位在中明村舊台21公路旁，有水巷與中明自行車道銜接，長度約1,500公尺，臨溪谷緩坡上升，步道有青石板梯與木棧，途中還會經過雲品酒店後方，可在觀景台處遠眺日月潭。步道終點即抵達文武廟櫺星門。沿途可見杉木及竹林，筆筒樹、巒大秋海棠等植物隨處可見，林蔭蔽日、清爽宜人，蟲鳴鳥叫此起彼落，生態十分豐富，更以春末夏初的螢火蟲最具特色。",0,0,1,1,0,0,0
