name,description,0,1,2,3,4,5,6
經國先生紀念堂,1988年元月13日蔣故總統經國先生逝世，隨後馬祖軍政首長商議在馬祖設立經國先生紀念館，最終選定於勝利水庫西側山丘上興建，1994年6月完工開幕。 紀念園區前方牆上為經國先生視察軍民防務的浮雕，主建築色彩上參考南京中山陵及台北中正紀念堂，採「藍瓦白牆」風格；結構參考國家戲劇院與國家音樂廳的形式，為仿古「歇山頂」宮殿建築；樓高二層，佔地約百坪，莊嚴中顯現出典雅。 紀念館一樓為經國先生坐姿銅像與遺囑，二樓則為文物史料，展示經國先生歷年視察馬祖防務的老照片，以及各類文書往來的手稿，值得一一回顧細覽，可說是馬祖40多年戰地歲月的精華呈現。,0,1,0,0,0,1,0
勝利山莊,隱藏於山壁中的接待所 位在清水勝利水庫旁，佇立在黃色牌樓後方的「勝利山莊」是從山壁中開鑿出來的坑道，建於1981年12月，當年開鑿施工期間採用傳統火藥爆破及人力挖掘，過程非常艱辛危險，費時年餘；1982年落成後的勝利山莊主要用以提供各級貴賓視察防區時之住宿安全，配置有接待大廳、展示廳、客房和餐廳，坑道內溫度十分涼爽。 為推動以軍事為特色的觀光，連江縣政府每年都會舉辦「戰地體驗」相關活動，在活動期間，商請軍方定時開放遊客進入參觀，讓遊客有機會一窺傳說中神秘的「總統套房」真面目。 備註：軍事景點開放對象僅限本國人士，團體(旅遊團、公司或機關)、個人(散客、背包客)遊客，經管理者(衛兵)核對身分證，完成申請即可進入參觀。,0,0,0,0,1,1,0
勝天公園,古樸雅致花香仙境 在馬港和津沙村之間，勝天公園位於雲台山西向側坡，緊鄰儲水澳水庫，面積十餘公頃，沿著一條濱海舖設的戰備道路規劃，是馬祖地區海濱公園的代表。 儲水澳水庫旁有座唐式亭閣－勝天亭，1990年由駐軍所建，主要參考台北外雙溪至善園的建築形式，採仿宋庭園風格的造景，以原木構架、灰陶瓦為頂，融入山海景致，呈現古樸幽雅之美。後因木構架受蟲蝕有所傾頹，馬管處於2004年採原貌修復，賦予新生命，映襯在蒼翠的林木之下，宛如江南庭園，意趣高雅。 憑靠壩橋之上，可遍覽山海風光，往下可通往海岸；勝天公園園區內有片台灣櫸造林地，叢林間也蘊育多樣馬祖原生種植物。古亭曲折長廊，亭脊高翹，每至冬末初春，葉芽初探之際，烏桕紅葉點綴整片山林；四周古松參天，遠離塵囂，沿著石階而上，充滿「獨得一山靜」的美感。入夜之際，也能在此細數滿天繁星，聆聽拍岸濤音，充滿詩情寫意。,0,0,1,1,1,1,0
獵人之家,木造平房外牆彩繪傳統的布農族百步蛇圖騰，屋簷下則掛著一排山豬頭骨，屋內擺滿彎刀、長弓及石斧等布農族獵人的家過去打獵的器械，還有山豬和猴子頭骨，炫耀著布農族人輝煌的戰績，證明他們是最優秀的獵人。屋樑下掛著一串串的小米穗，表示主人也有積存穀糧的美德；屋前涼亭擺著原木桌椅，是主人宴客的地方；女主人擅長以潭南在地的菜蔬，如原住民的山苦瓜，樹豆等烹煮佳餚，讓訪客品嚐道地的原民風味餐。,0,0,0,0,0,1,0
澀水窯,澀水窯以白仙土和磚造柴窯聞名。「白仙土」為罕見的優質黏土，相當適合陶器製作。早期澀水即有一家「迴仔窯」以生產生活陶器為生，後因塑膠製品問世後，「迴仔窯」因而歇業。921大地震後，居民在國立手工藝研究院的協助下，成立社區陶藝教室並重新搭建起「澀水窯」，雖然還無法完全重現當年「迴仔窯」的規模，但「澀水窯」目前已成為不少愛陶人士常造訪的休閒去處。澀水窯燒出來的陶製品，是完全不上釉藥的，由於不上釉，直接利用木柴燃盡後所產生的氧化灰燼，將陶器妝點成千變萬化的外表，因此每個成品都是獨一無二的，非常具有特色；除了柴窯燒製的落灰之美外，優質的黏土也讓成品的色澤更富變化性，絲毫不比上釉的陶品遜色。遊客可以在古色古香的陶藝教室裡享受DIY的玩陶樂趣，燒製專屬自己的陶器藝術。,1,0,0,0,0,1,0
親手窯,親手窯位於日月潭往埔里方向，台21線公路右側，外觀頗富熱帶風味，瀏覽園區建築和裝置，可以感受主人創作的率性，粗獷的木雕，充滿原始風味，而包括展示區和餐廳的設計施工，彷彿是主人信手拈來的隨性之作，也因此，行走園區有著不受拘束的自在；到此一遊的人們，花個150元，即可捲起衣袖，享受手拉坏的快意；親子同遊，不亦樂乎。「親手窯」這個美麗親切的名字，是主人巫慈彬在開幕當天清晨四點鐘想到的，他把太太叫醒，徵得她的意見，於是中明村的親手窯就這麼創立了。巫慈彬的家，原是中明社區的遊客服務中心，也是做陶土的親手窯，一磚一瓦都是巫慈彬先生親手堆砌，包括陶土教室、樓厝、民宿，還有吊橋及涼亭，主建物上還有一幅木雕作品，講述巫先生從賣魚家的小孩一路走到今天的故事。,0,0,0,0,0,1,0
潭南國小(不對外開放參觀),潭南國小，創校於西元1951年，佔地點0.38公頃，是個只有不到100個學生的迷你小學。921大地震，潭南村許多建築都被震倒，潭南國小也無法倖免；當重建團隊入駐村落時，當地居民主張「孩子是族人的希望，孩子的未來在教育」，以學校的重建為優先；經過各方充分討論之後，一致決議以傳統家屋的雛型為學校重建主軸；傳統布農家屋中央最神聖的位置「小米倉」，就是學校的圖書館，象徵知識的糧倉；圖書館外的一樓層面留有許多半戶外的平台空間，既可以展演又可以舉行祭典，充分和部落活動結合；二樓的教室則是布農少年的學習場所；高聳的瞭望台作為鐘塔、水塔、旗架等。雖然校地不大，每年在學校舉行的村運卻是部落的重要活動，賽跑是運動會的重頭戲，需要保留環狀跑道，於是校舍蓋在跑道中間的學校就此產出。質材則採用T型鋼板、霧面耐力板等現代建材，加上布農族傳統的灰黑石板，將學校融入鄉野中。用色鮮明、設計新穎的建築，徹底顛覆了國小校舍予人單調無趣的刻板印象；第一次來到潭南的訪客，常會誤以為這座沒有圍牆的建築是coffeeshop。潭南國小是村民的驕傲，更是族人的希望。,0,0,0,0,0,1,0
敲敲木工房,源起於1969年，早期因埔里伐木產業，造就了超過450家大大小小木工廠，「海山手工藝社」在施家三兄弟下因此誕生。生產大量聖誕飾品，如聖誕金字塔、薰香木偶等外銷產品，但特別的是，海山手工藝社是少數生產「胡桃鉗」和「音樂盒」的木工廠。於是於2012年以音樂盒的型態，轉型成可讓遊客體驗的木工房，繼承過去木工的製造經驗，從傳統代工，轉型成自有品牌的設計、生產和行銷，並利用工廠的閒置空間，推廣過去埔里的木工文化，並發場過去工藝師的價值。而第二代經營方向之一，是將過去所認為的DIY產品，更為精緻化、客製化，進而轉換成為可贈送的節日禮物，送給在心中極為重要的她/他，一種自我完成而無法取代的心意，讓簡單的材料都能變成生活的美好。希望遊客能享受敲敲木的產品，並在重要節日時帶給遊客回憶，這樣值得繼續努力下去!,0,0,0,0,0,1,0
添興窯陶藝文化園區,添興窯位於美麗的集集綠色隧道旁，建於民國45年，是一座風格獨特且為台灣現存仍以產作為主的最老窯場，目前仍保留一座創窯。為使遊客能更快瞭解窯的歷史，特地建造了一座陶源巷，巷內展示從古至今添興窯生產之產品以及陶的發展，希望遊客能在參觀過程中，清楚知道台灣近代的陶藝發展情形。目前除仍持續發展陶藝產作，積極推展傳承工作外，更是積極且持續推動「集集鎮陶藝造鎮工作」，卓有成績。另外設有陶藝教室，歡迎遊客前來享受捏陶之樂。,0,0,0,0,0,1,0
紙匠工房,傳承埔里宣紙村深度文化持續發展，持續努力地向外宣傳，工房的多元發展，也拉入了許多的年輕人，得以接觸埔里紙聚落文化，繼續傳承，交棒給年輕一代創新的思考與定位，並持續宣揚工房的理念精神:「承接傳統、創新文化」讓傳統產業再度活絡。,0,0,0,0,0,1,0
耶穌堂,日月潭耶穌堂隱身於涵碧半島山腰林木之間，黃牆白柱的羅馬式建築匯聚了古典優雅的特色，從教堂向外望更能將日月潭景緻一覽無遺。民國60年先總統蔣介石夫婦為於造訪日月潭時禮拜祈禱而興建耶穌堂，921大地震時外圍客廳宿舍龜裂傾斜，由日月潭國家風景區管理處於民國92年整修開放遊客參觀，成為國內外遊客拍攝婚紗的熱門景點。106年耶穌堂出租民間公司營運管理，在重新以婚禮及婚紗攝影的專業美學裝扮下，讓帶著傳統風味的耶穌堂揭開她神秘的面紗，以新妝為國內外的幸福旅人們敲訂夢幻湖畔的幸福旅程。,0,1,0,0,0,1,0
水里蛇窯,水里蛇窯創立於1927年，由於塑膠產業興起，導致陶瓷產業受到很大衝擊，水里蛇窯為將把祖先留下來的產業已新的方式繼續經營下去，於是於1993年正式轉型為國內第一座結合地方、生活、文化、藝術、觀光、教育的陶藝文化園區。,1,0,0,0,0,1,0
竹石園生態渡假會館,"位於日月潭北側九龍口附近，自台21線約60KM+800m處轉進園區，全區佔地約6,000平方公尺，親近日月潭風光景色，地理位置極佳。竹石園生態研習中心以「竹石祕境」、「蝴蝶生態」及「產業體驗」的多元風貌呈現，入口「竹夢廣場」及「竹夢踏石階梯步道」有著多樣的竹類品種與復古風的石階，是熱門婚紗拍攝的浪漫情處。漫步至半途處的「蝴水岸」生態池與「蝶戀坡」蝴蝶棲地守護相望，蝴蝶翩翩飛舞於叢花中，成為園區生態新亮點。進入主體建築大廳中以竹片編織交錯製成高210公分的竹蝶王，成為保護竹石園眾蝴蝶的守護者，「蝶藝室」讓大小朋友歡樂體驗不定期推出DIY在地文化產業體驗活動，或者坐在「觀蝴台」欣賞日月潭和蝴蝶飛舞的風光美景。另外走一趟園區後方的私房「蝶舞茶香步道」，僻靜的山林生態讓到訪者駐足停留，充分讓心靈獲得舒緩療癒，真正貼近自然。",0,0,0,1,0,1,0
林班道商圈,林班道商圈有完善的區域規劃與良好的動線，與車埕美景完美結合的綠色建築物，也是醒目的地標。結合探索、美食、購物、育樂的遊憩場域，是一個關於體驗、分享的生活群聚空間。林班道商圈為何取名「林班道」?林地開發時區域劃分的單位是班，稱為林班，對於從事林地開發起家的母企業-振昌木業而言，這兩字意義深遠，故不忘本業地以「林班」命名；「道」則是代表行走的道路，為了延續振昌木業創辦人孫海先生的理念「教育與環保」宣揚環保再生林材的利用，循著台灣林業文化的足跡，結合地方文化發展，視休閒觀光為一條新的道路，因而命名為「林班道」。代表由傳統木材產業轉型，融合現代與舊時光的交錯，建立創意工業的生活風格，融入文創精神，深耕教育、惜物、體驗的品牌精神。,0,0,0,1,0,1,0
龍南天然漆博物館,位於北平街埔里國小旁，以展示臺灣傳統天然漆的發展歷史集產業文物為主題，持續發揚天然漆的文化與產業價值，並強化博物館的展示內容，同時並陳列有明、清兩代漆藝家具、器物供參觀，使之轉化成可被學習、體驗的社區產業博物館，以彰顯該館的教育功能，祈讓台灣天然漆的歷史與文化，芳華再現。,0,0,0,0,0,1,0
三育基督學院,創立於民國四十年，經內政部核准在案，為基督復臨安息日會在全球各地所設五千餘所教育機構之一，其目的在培育人材，弘揚教義。而後於1951年在台北新店創校，1973年新店地區蓬勃發展，熱鬧的環境也已影響教育環境，經董事會議決遷至現址南投魚池地區。校內寬闊的廣場草地也是每年新人來此攝影，留下最美的一刻。,0,1,0,0,0,1,0
婚紗廣場,位於向山遊客中心周邊，透過植栽造景方式擺設出愛心形狀，並與日月潭自然景色、落雨松的美相互呼應，此等美麗景象常吸引新人到此拍攝婚紗留念。,0,0,1,0,0,1,0
日月潭特色遊學中心(歐都納戶外山野勇氣館),日月潭特色遊學中心位於日月潭國家風景區內，是利用廢置國小(原光明國小)變身而成，97年原光明國小廢併校後，日管處積極爭取校地活化運用，最後獲准作為「自然生態教育研習中心」來使用。日月潭特色遊學中心於105年4月取得環境教育設施場所認證，目前已結合鄰近的頭社社區「活盆地」及周邊步道推出環境教育課程方案。民眾來到日月潭特色遊學中心將對日月潭有不一樣的認識，也能得到戶外活動的樂趣，同時培養對自然環境的親近及保護。長期投入戶外山野活動的財團法人歐都納戶外體育基金會，本著「提升國人認識山野走向戶外」的成立宗旨。在2017年接手正式對外經營，規劃成立「歐都納戶外山野勇氣館」。首創將國內廢棄國小結合企業、政府部門及公益團體(歐都納戶外體育基金會)，共同營運的主題式戶外體驗場域，期能將在這美麗的山林、原野、海濱上的人文、山岳、古道與多樣的生態物種，循著時間的軸線將其匯集與展出，並將廣邀各界珍藏具有歷史或是事件意義的裝備，讓台灣的山岳攀登與戶外運動的歷史，獲得更完善的保存，使更多國人有機會一同分享屬於台灣的山岳探險故事。,0,0,0,1,1,1,0
達瑪巒文化藝術團劇場,潭南、地利、雙龍三部落或是教會皆組有歌舞表演團隊，其中以達瑪巒文化藝術團最為活躍，也最具專業水準，該團以創新思維賦予原住民樂舞文化新生命，透過原典重建、文化萃取、衍生、轉換與創化促進原住民文化之再生。而虹谷樂團為年應人所組成的自創與流行歌曲的表演團隊，小米樂團則是由清雲社區文化發展協會所組成的表演樂團。,0,0,0,0,0,1,0
溪南國小(不任意對外開放),造紙龍後方的溪南國小以和太鼓出名，是座擁有露營場地的森林小學，校內的鐘樓是亮點之一。,0,0,0,1,0,1,0
國立暨南國際大學,於1995年在臺灣地理中心南投縣埔里鎮成立，承托向南方、朝海外傳揚中華文化的使命，致力培育立足臺灣且具備國際移動力的全方位人才，為一所含括人文、管理、科技、教育學院的綜合大學。暨大周邊鄉鎮多為農村與城鎮併存的型態，與原住民族傳統領域接壤，多元文化底蘊深厚；又因緊鄰日月潭、新中橫及合歡山等知名遊憩觀光資源，逐步發展出多項跨領域、社會參與式之創新教學計畫，並和區域產業脈動呼應結合，形成「深耕水沙連、迎往東南亞」的辦學特色。暨大坐落於埔里郊區臺地，為中央山脈、合歡山、雪山山脈所屏障；150公頃校園有88%為連綿起伏的草原綠地所覆被，並為臺灣杉等113種1萬2千多棵樹木所環抱，林蔭之間妝點櫻花、梅花和桂花林，也是10餘種蛙類、110種蝴蝶棲地；課綱融合綠能、廢棄物減量、智慧機械；獲國際「世界綠色大學」評比全球第51名、全臺第3名。暨大校園中700株臺灣山櫻和300餘株日本八重櫻，每年2、3月春寒料峭時節次第綻放豔紅、粉緋或嫩白的花朵，吸引大批民眾前來賞櫻，參與暨大和社區茶席活動，體驗日常美好。,0,0,0,1,0,1,0
紙農書院,紙農書院是個&#39;&#39;微型手作創生聚落&#39;&#39;，聚落成員們主要利用埔里在地取得的天然素材，以紙纖維為發展主軸，從事古法造紙、植物染色、傳統梭織、生活陶作、鄉村花藝創作、製造等。並且提供體驗一日工藝師的創作及學習的機會和工作空間。對土地依戀深厚的紙農書院，共組的夥伴們正嘗試著將紙的元素融入桃米村的日常。這些一步步以實踐累積、累進的方式，期許能為埔里小鎮的風貌建置一座實踐場域。,0,0,0,0,0,1,0
伊達邵逐鹿市集,2007年由行政院原住民委員會與交通部觀光局日月潭國家風景區管理處所輔導成立，內有風味餐廳、特產店等，並設有表演舞台，讓遊客們在享受風味餐之餘，還可以欣賞邵族的歌舞表演，市集內有邵族文化套裝旅遊服務外，也推出農特產展售、手工藝DIY體驗、傳統服飾出租、拍照等服務。,0,0,1,0,0,1,0
石壁染織工坊DIY,染織工坊的主人林淑莉，從外地嫁入石壁部落後，才開始學習泰雅族傳統染織技藝，從苧麻取絲、植物取色到機杼織布等傳統技法都十分嫻熟，也成立工坊積極推廣。遊客來此可體驗植物染色、染織、框織畫等DIY活動，也有咖啡廳和民宿服務。,0,0,0,0,0,1,0
北埔老街,道光14年（1834）由官方出資授權開辦墾務，粵籍墾首姜秀鑾與閩籍商人周邦正合組「金廣福」墾號，與原住民纏鬥數十年，北埔的開發就因此而為是武力拓墾，故北埔的聚落特性有軍事、商業及宗教的圍城，具有防禦特色。縣定古蹟慈天宮位於北埔聚落的中央，是大隘地區最具規模與最富麗堂皇的廟宇，是居民的信仰中心。北埔最大古式建築天水堂，創建於清道光12年（西元1832年）的姜氏故居天水堂，是北埔聚落內最大的古式建築，採三合院客家民宅設計，台階有特大台面，號稱全台最優美門樓之一。此地屬私人所有，不開放民眾參觀。創建於道光15年（西元1835年）的金廣福公館，是漢人進入山區武裝開墾的行政中心，如今也是新竹縣唯一的國定古蹟。北埔秀才故居忠恕堂古宅，創建時間於西元1922年，為清朝秀才曾學熙故居，一堂二橫建築、由屋瓦組合而成的創意圍牆及當時水質純淨豐沛的古井，聲名遠播，方圓五十公尺內，村民皆為飲水而來，今日年久失修古井已廢棄。姜阿新洋樓仿巴洛克式建築，屋外石材均是採用北投岸石，內部裝潢採用老烏心石木、檜木、樟樹、台灣杉等珍貴木材，位於金廣福公館和天水堂鄰厝，是北埔洋樓的代表，目前為金廣福文教基金會所在，前往參觀須事先申請。,0,1,0,0,0,1,0
賽夏族民俗文物館,建築採賽夏民居型式的竹編來包覆裝飾，並以賽夏的圖騰做為石柱的裝飾；在內部空間方面，不僅有典藏空間，更不時有主題展示、部落教室等各種文化展示，是一處兼具休閒與知性的文化館。,1,0,0,0,0,1,0
(停業中)就是愛荔枝樂園,以「孵夢基地」、「未來樂園」、「休憩勝地」、「全家共享」的原則，將芬園休閒體健園區化身為繽紛的童趣新視界，成就大人的心願、建構小孩的樂園。讓來到這裡的人們，在園區裡快樂地歡笑，發覺屬於自己的繽紛夢想，擁抱生命的活動力。【入園注意事項】園區內請勿騎乘腳踏車、電動車全園區禁菸 園區禁止炊火餐廳不提供外帶服務 餐廳最低消費每人100元整(6歲以上) 禁帶外食、寵物進入餐廳，或於餐廳內打牌除外條例：「天然災害停止辦公及上課作業辦法」規定，彰化縣政府決定停止辦公或上課之起止時間；依「災害防救法」等規定，中央及地方政府災害應變中心指揮官，於災害應變之必要範圍內，畫定本園區範圍，需限制或禁止人民進入或命其離去時；其他經交通部觀光局參山國家風景區管理處或經營管理單位視園區實際狀況，足以影響遊客安全時必須全部或部分封閉時。&nbsp;1.全票入園券100元/人2.幼童票入園券30元/人，適用3-6歲兒童3.半票入園券50元/人，適用6-12歲兒童及65歲以上長者4.芬園鄉民、身心障礙人士及愛心陪同者、未滿3歲之幼兒、本處洽公人員免費,0,0,0,0,1,1,0
