name,description,0,1,2,3,4,5
富山漁業資源保育區,富山復漁區於台東縣卑南鄉杉原海邊，在都蘭灣的南端，是台東縣唯一的海水浴場，這裡早期叫做「杉原海水浴場」；富山海域早期漁類資源很豐富，十餘年前因過度漁撈，海域生態破壞殆盡，不僅漁民無法生存，遊樂價值也降低。西元2005年公告為禁漁區之後，成為東海岸潮間帶生態豐富的海岸景點，不管是魚群或是珊瑚礁岩都保存得非常完整；禁漁區剛成立初期，曾經一時造成漁民的生活不便，但隨著魚類棲息地的保護，禁漁區外魚群資源也越來越多，魚獲也逐漸穩定增加。富山復漁區成立後，除了吸引台灣本地遊客，也讓日本、加拿大、韓國、大陸等遊客前來參觀，為當地社區建立觀光人潮；如今魚蝦貝類等海洋生物復育率快速成長，也開啟當地商機，居民成為生態解說員、浮潛員；社區居民更發起「保育海岸資源──永續發展」的推廣活動，如：親子海灘尋寶活動、假日淨灘活動，以及認識生態教學，還有杉原海洋資源保護協會在這片海域做生態調查。海洋、生態、當地社區居民，三者緊密的城鄉環境互動，也形成美麗的「海洋社區營造」(Marine Ecological Community)，創造海洋資源不同層次的價值，進而達到永續發展。,0,0,0,0,1,0
柴口浮潛區,綠島主要的浮潛區有二處，分別為柴口與石朗，而柴口不僅十分適合新手來體驗浮潛，也是每年6-8月強勁的西南風吹臨綠島時，位在避風面的柴口是絕佳浮潛區。柴口以壯麗的石珊瑚景觀著稱，海水深淺變化具有層次感，讓人能夠盡情享受瑰麗的海底景觀。柴口潛水區近海與大礁石間的潮間帶，海域變化層次多，海底礁石林立，近岸海底和大礁石間為礁岩平台地形，覆蓋在礁石上以團塊和表覆形珊瑚群體等石珊瑚種類為主；浮潛完後，走在潛水步道上近距離觀察潮間帶生物，可找到海藻、海膽、海星的蹤影。早期開墾綠島的漢人曾與島上原住民族發生爭鬥，兩聚落於此地以木材築牆對峙，當時稱為柵口，後來隨著地方發展建設，才更名為「柴口」；從公館到柴口、中寮間的北海岸，是綠島海岸平原面積最廣的地方；海岸地形仍是以珊瑚裙礁為主體，柴口與中寮則是綠島砂丘孕育的最佳之處，也是綠島僅有的兩處沙灘之一。,0,0,0,0,1,0
美山驛站,東海岸沿線因為風景秀麗，是許多單車族的最愛。「驛站」的設置，便是為了服務廣大的單車愛好者，於東海岸沿線提供補給、休憩、餐飲、單車維修等複合式場所。美山驛站與台東縣成功鎮農會展售中心位於同一處，驛站兩側依山傍海處，每年春季有成功鎮農會舉辦之成功花海，美麗的各色花朵搭配創意的漂流木裝置藝術，讓行經東海岸的遊客們又多一處賞玩的景點。同時，美山驛站設有三層樓高之觀景涼亭，從涼亭上可眺望不同角度之三仙台景觀，是欣賞東海岸景觀絕佳的私房景點之一。,0,0,0,0,1,0
鹽寮,鹽寮村位於花蓮縣壽豐鄉，擁有台灣最長的礫石沙灘，鹽寮名稱的由來為早期花蓮港附近食用鹽在此煮製，日治時期即有「鹽寮港」之名。在近年來，每當暑假來臨時，這裡聚集了來自各地的手作者、背包客，組成充滿異國風情的「海或．瘋市集」，不論是手作、塔羅占卜或議題討論，都在市集中出現。而鹽寮沿途有各具特色的民宿，在面海的窗邊喝一杯咖啡，就是個美好寧靜的下午，或是沿著濱海的腳踏車道漫遊，累了就到附近的店家，品嘗一頓新鮮豐盛的海鮮大餐吧！鹽寮部落鹽寮部落分為三個小部落：大坑、托邁（Tomay）以及橄仔樹腳。其中，Tomay是由里漏社的阿美族人所組成，其意思為「熊山」， 相傳過去里漏社的阿美人在此獵殺大熊，另外兩個小部落則是屬於秀姑巒阿美族。,0,0,0,0,1,0
成功海洋環境教室,黑潮暖流的經過，讓成功的海域中孕育出豐富的鯨豚與海洋生物，位在成功新港漁港附近的遊艇碼頭，有一處海洋環境教室。這裡介紹各式各樣的鯨豚、電影《戰浪》中的鏢旗魚過程與器具，以及成功獨特的漁業文化。透過免費的精采導覽解說，再搭配不定期海洋特色遊程、展覽活動與賞鯨之旅，讓人更加深入了解台東週邊珍貴的海洋生態，十分適合親子出遊一同認識海洋生態。除了到海洋環境教室聽導覽解說之外，不妨到成功鎮上走走，吃美食、體驗漁市場中熱情的吆喝聲，最後參觀全台唯一的旗魚神廟，相傳摸摸木製旗魚神的頭、肚子、尾鰭，都能夠有求必應、心想事成喔！,0,0,0,0,1,0
成功海濱公園,成功濱海公園鄰近三仙台，位於成功新港漁港的東北方，是當地居民散步、騎單車的好地方，也是單車族騎車遊東海岸休息的中繼站。成功濱海公園串聯了三仙台、新港漁港、成功海洋環境教室、台東海洋夢想館與比西里岸等景點，並結合賞鯨、環境教育、生態及部落深度導覽、自行車運動、迎曙光、草地音樂會等多樣遊憩活動。成功濱海公園全區打造無障礙友善旅遊環境，讓旅人可以悠閒騎著單車，一路暢遊東海岸，累了，就到這兒休息，眺望三仙台的美麗海景。,0,0,0,0,1,0
員貝嶼,員貝嶼位在白沙鄉岐頭村東方、鳥嶼西南方，鄰近澎澎灘。因為形狀像螺貝覆蓋於水面而得名，景觀相當優美且特殊。北邊海岸玄武岩柱狀節理發達，以石筆、石硯、無字天書和石墨最著名；員貝嶼東北側海崖柱狀玄武岩體發達，並形成上窄下寬如同百褶裙一般，有著許多摺痕，極具觀賞價值，員貝嶼「筆墨紙硯和百褶裙」不僅是著名地景，同時已列為玄武岩自然保留區；員貝嶼村落後方的小山丘是眺望美景的好地方，往西北岸即可眺望玄武岩奇觀，是來到員貝嶼必遊的景點喔!退潮時，在員貝嶼及湖西沙港間由珊瑚岩礁組成的海床會裸露出來，早期是員貝嶼先民對外交通孔道，深具海洋和人文意義，加上沿途的潮間帶生態及珊瑚礁多變的景致，一向是最熱門的潮間帶生態之旅的熱門路線。 玩家秘笈： 玩潮間帶，東海正夯​員貝港外的海上平台有花枝、海鱺在箱網中萬頭鑽動。鳥嶼潮間帶上河豚嬉鬧著馬糞海膽、小丑魚和藍雀鯛比可愛，退潮時從海上古道走向遠方島嶼，先民用蛙鏡、膠鞋征服海路和生活，是一份生命力和生活人文的饗宴。只是東海沈寂百年後，隨著潮間帶與休閒漁業活動興起，帶動遊客的休閒與歡笑，東海旅遊則越來越討喜。,0,0,0,0,1,0
小白沙嶼,地質景觀多變，南方有美麗的白色沙灘，是典型的沙嘴地形，還有因受到海水侵蝕而形成的豆腐狀的灘岩及壺穴；東岸的塔狀及彎曲狀的柱狀玄武岩，造型均十分特殊。,0,0,0,0,1,0
鳥嶼,玄武岩柱從東岸一直延伸到北岸，形成高聳的海崖，下方的海蝕平臺則呈現出放射狀的玄武岩柱節理，玄武岩受到風浪侵蝕後，形成獨特的洋蔥狀的風化景觀，地形豐富多變。,0,0,0,0,1,0
案山里˙平安寶塔,石敢當外觀：塔型總 高：5.93M圓 周 長：13.88M構建形式：圓錐形塔頂飾物：葫蘆傳說案山里曾有位法力高深之人，當這位村民都視為不凡的高人異士過世後，居民將他的體內器官於河邊清洗，但不小心將肝及腸遺漏了，後變成龜和蛇在村里作怪，居民不堪其擾，求助於案山北極殿上帝公，利用寶劍將作亂的龜和蛇收服於塔內，其劍、龜與蛇也成為石塔中的三寶。平安寶塔也成為今日案山的指標，同時具有保佑船隻行駛平安的功能。資料來源：案山里地方耆老口述,0,0,1,0,1,0
安宅里˙嶼仔尖塔,石敢當外觀：塔型總 高：4.16M圓 周 長：19.28M構建形式：圓錐形塔頂飾物：葫蘆安宅海域是從事潮間帶活動與磯釣的熱門據點，更是馬公通往白沙、西嶼必經之地。以周王廟為主要信仰中心，早期澎湖土地貧瘠，先民為了豐厚土壤，會擔海沙來堆肥，使農作物順利生長，在俗稱嶼仔腳的沙地上建立石塔，用以辨識海水漲退情形，便於下海取沙，多年來保佑居民，屹立不搖。並傳說石塔有石頭掉落即表示村莊內有人殞世，是不祥之兆，後為補強石塔，經周王爺指示約於民國62年間用水泥填補過。資料來源：安宅里地方耆老口述,0,0,1,0,1,0
龍門村˙石塔,石敢當外觀：碑型石敢當碑文：符號總 高：4.34M圓 周 長：31.2M構建形式：圓錐形塔頂飾物：葫蘆龍門後灣沙灘與兩側的東鼻頭與龍崗大山形成一個山凹，此地理環境似海浪拍打時會直衝村莊，帶來不好的煞氣，對居民有不良影響，故建塔治水收水煞。相傳於安塔時，使用活雞祭祀，並放於塔底，當時石塔頂部並無飾物，可直通塔底，村莊老一輩憶起小時候只要到石塔附近遊玩，皆想從石塔縫隙一探究竟是否真有其物，趣味十足。其中，塔底的八處伸腳有鎮方圓八方之意，故又稱「八卦塔」。資料來源：龍門村地方耆老口述,0,0,1,0,1,0
青螺村˙陽明妙塔,石敢當外觀：塔型石敢當碑文：文字總 高：4.35M圓 周 長：12.5M構建形式：瓶形    塔頂飾物：葫蘆早期青螺村主要生活區域以東邊為主，西邊相較於東邊發展較慢，經真武大帝指示將石塔安在「山仔頭」的高地，西村落也開始發展起來。現今所見陽明妙塔是於民國60年真武大帝指示重建，正確建塔年代已無從考起。特別的是，陽明妙塔是澎湖石塔中唯一有聚雨作用的石塔，相傳以前久旱不雨時，將俗稱「大青草」植物插於石塔上，幾日後必會天降甘霖，讓村民所種植的農作物得以生長。石塔所坐落位置屬七星地理的第一顆星，故有七星塔之稱。所在視野更是極佳，可俯瞰青螺沙嘴與嶼仔美景，保證讓人流連忘返。資料來源：青螺村地方耆老口述、部分摘自《澎湖的辟邪祈福塔》一書,0,0,1,0,1,0
竹灣,西嶼鄉竹灣村海鱺箱網養殖場曾是「保力達B 養殖篇」廣告片的拍攝地點，澎湖漁民們的辛勤可在這個廣告片中窺知一二，澎湖海產的美味新鮮早為大家所知悉，片中活蹦亂跳的海鱺所做成的生魚片，是澎湖海鮮餐廳的主菜之一。,0,0,0,0,1,0
順承門,媽宮城又稱為「澎湖城」、「光緒城」，為臺灣最晚的官建城池。清法戰役時澎湖輕易的被法軍攻陷，和議後臺灣巡撫劉銘傳與閩浙總督楊昌濬會籌防務，認為澎湖有建軍事防禦功能城池之必要，遂由當時澎湖總兵吳宏洛監造，於光緒15年（1889）竣工。媽宮城設有六門，朝陽門（東門，已拆除）、即敍門（小南門，已拆除）、拱辰門（北門，已拆除）、迎薰門（南門，已拆除），大西門（今中興門）及順承門為現今僅存的媽宮城遺址（國定古蹟），若想要眺望馬公港的美景，登上順承門的敵樓是不錯的選擇哦!,0,0,0,0,1,0
菜園休閒漁業區,清代開墾初期，因地勢較低，水源豐沛且土壤肥沃，得以栽種一畝畝的綠色田園，因此以「菜園」命名。菜園位於馬公的東南方，緊臨青灣與測天島間的內灣，擁有豐富的海洋資源，經過人為開發後已成為多元化的生態園區，包含養殖漁業、溼地生態、珊瑚淺坪等。菜園漁港最大的產業特色是達60公頃面積的養殖漁業-牡蠣和近海箱網養殖，並已結合休閒觀光，發展出烤生蚵、餵海鱺等活動，讓遊客在海上體驗餵魚的樂趣，品嚐美味海鮮。玩家秘笈菜園休閒漁業區內有海上箱網養殖平台，開放給遊客前往垂釣跟餵魚，體驗澎湖漁民獨特的養殖方式，也享受跟魚群近距離接觸的樂趣。活動內容有牡蠣、箱網養殖生態解說，餵魚秀、海鱺/石斑/鯛魚拉力賽、趣鬥花枝或小管、餵食魟魚，無限量品嚐碳烤鮮蚵、海鮮粥或蚵仔麵線，菜園內灣活動安全性高(以業者現場公告為基準)。,0,0,0,0,1,0
鎖港南北石塔,澎湖群島冬天季風強勁，先民所留之諺語中：「鎖港飛(吹)了沙，豬母水(今山水里)堆了灣」，原鎖港有一小丘，冬季時海沙常被強風吹往南邊山水里的海岸線，形成一處沙灘。故先民於鎖港築塔有鎮風止煞之意，又鎖港四周無高山屏障，先民建雙塔於出海要衝，也做為居民海上漁捕時辨識方位的指標。雙塔高度相仿，高約14公尺，塔頂各安置一玄武岩石碑，同時因里民信奉北極殿真武大帝及坤元寺觀音佛祖，故塔頂分別立有二座廟寺的鎮塔石符令。,0,0,1,0,1,0
風櫃洞,到澎湖遊賞的人，一定要到風櫃聽聽濤聲，否則便不能算是到過澎湖。「風櫃聽濤」為澎湖知名的景點。風櫃里位於風櫃半島的尾端，澎湖當地人稱呼「風櫃尾」。聚落南岸的玄武岩柱狀節理十分發達，因為波浪侵蝕造成狹長的海蝕溝，海蝕溝的底端又被侵蝕成海蝕洞，再由海蝕洞順著節理縫隙形成一個通到地面的小孔，每遇南風漲潮時長浪順著海蝕溝灌入，海蝕洞內空氣受擠壓，海水由縫隙噴出，發出呼嘯聲，猶如鼓風爐的聲音一般。玩家秘笈四角嶼夕陽、後山寧靜的無名沙灘，以及蛇頭山烽火連連的戰史，都是專屬於風櫃半島的風情唷。追星景點風櫃聽濤是澎湖舊八景之一，也是豆導小時候演出「風櫃來的人」的重要場景。風櫃洞旁被戲稱為外星人的涼亭，除了「風櫃來的人」這部電影在此取景外，詹雅雯的「澎湖戀歌」MV中出現的畫面，你覺得像嗎？,0,0,0,0,1,0
蛇頭山,位於風櫃半島頂端，1622年荷蘭人因貿易需要，入侵後在蛇頭山上建了全臺第一座西式城堡，爾後各時期皆有槍砲堡壘之修建，迄今仍留有法軍陣亡將士紀念碑及許多軍事遺跡。,0,0,0,0,1,0
虎井嶼遊憩區,虎井嶼是澎湖群島的第七大島，距馬公市7海浬，島上有壯觀的玄武岩柱狀節理。澎湖舊八景之一的虎井澄淵，即是在退潮時，從海崖上俯瞰海面清澈透底的景象。傳說在島的東南側曾經有一隻老虎躲在一個乾涸的洞穴裡，因而名為「虎井」。亦有島上出甘泉的井稱「好井」和閩南音「虎井」諧音而得名的說法，以上說法尚無考據定論，僅供參考與發想。全島分為東西二山，村落就位在東、西山之間，由珊瑚碎屑堆積而成的地狹上。東山目前是軍事管制區；西山則在國軍精實撤防後，由澎管處闢為公園遊憩區，留有二次大戰時，日軍所構築的戰壕遺跡。以此地近年訛傳成「山本五十六南進指揮所」，實即只有「海軍一小隊」駐守由中尉隊長指揮而已。 提到虎井嶼就會聯想到「虎井沉城」傳說，讓人滿腹疑思，意猶未盡。傳說有一道狀似頹廢的城牆，隱於虎井海域底部，事實為何，始終成謎，也使得學術界一直存在兩種分歧的意見，一說為：「古沉城為桶盤、虎井特殊柱狀玄武岩岩脈地形，一直延伸入海，形成沉城假象；另一說則認為：歷史文獻記載非空穴來風，不僅於古志書記載，民間對於此處不尋常的景觀，亦有許多傳說，增添了虎井嶼的神秘感。,0,0,0,0,1,0
桶盤地質公園,桶盤嶼距離馬公本島約6海浬，桶盤嶼全島均由玄武岩節理分明的石柱羅列環繞而成，柱狀節理發達，堪稱澎湖之最，素有澎湖的「黃石公園」美譽。本島柱狀節理與板狀裂理都十分發達，原先都呈現六角或五角形，由於受到劇烈的風化和侵蝕作用，岩柱的稜角已呈現圓形狀，部分玄武岩柱頂端都已經風化成球狀。桶盤西南海岸海蝕平台有玄武岩熔漿湧出所形成的同心圓熔岩出口，中央穹起的岩塊，有如一個蓮花台，稱為「蓮花座」，隨潮水的漲退循環顯沒，是澎湖極特殊的地形景觀。追星景點「伯朗咖啡打鼓篇」廣告片，一開始桶盤嶼整個輪廓充滿了畫面，磅礡鼓聲與壯麗玄武岩震撼人心，桶盤嶼玄武岩是許多旅遊節目及廣告片取景的題材，柱狀節理的玄武岩氣勢磅礡，是最具代表澎湖的獨特元素。,0,0,0,0,1,0
林投公園,"林投公園在民國35年林投海濱首次植林9萬餘株木麻黃，到42年2月設立公園時，木麻黃業已綠蔭處處。 公園入口步道盡頭右側的軍人忠靈祠，原名為「台灣省澎湖軍人公墓」，始建於民國43年，是台灣地區最早興建的軍人公墓。75年進行重修，將主體建築改為三層，於78年完工。忠靈祠牌樓裡面有一座民國47年八二三砲戰時，由時任國防部長的俞大維所題「浩氣長存」四字的碑塔。吉星文、趙家驤、章傑等八二三砲戰殉國的將領，就寄靈於此地。林投村因為早期聚落東南小溪溝兩側叢生林投而得名，據說現在的林投公園及其以東的大片沙灘上都曾遍生林投。林投樹為抗風力、定沙力很強的優良樹種，極適合澎湖地區的特殊氣候，目前則只剩公園北側尚留有一小片的植株群簇，其他地方的林投都已剷除改植木麻黃林或其他花木。林投公園的沙灘綿延3個村落，尖山、林投與隘門，總長達3,000多公尺，是全澎湖最長的沙灘，環繞湖西鄉南面的海岸，景色壯麗。沙灘沙質綿密，海水清澈，是一片潔淨漂亮的「白色珊瑚碎屑沙灘」。玩家秘笈從尖山、林投往西南直抵隘門圓弧狀狹長的沙灘，林投公園是最方便親近觀海的景點。園內的綠蔭、寧靜、涼亭，木椅，都是您在豔陽下暢快體驗沙灘活動後，最佳休憩與消暑的地方。",0,0,0,0,1,0
菓葉觀日樓,菓葉村近年來成為欣賞日出的著名去處，是湖西鄉東側一個純樸的小漁村。「菓葉」是一種植物俗稱，它的學名稱為「黃槿」，早在明朝時，這裡就有一大片茂盛菓葉林，因此成為澎湖以植物命名的村落之一。菓葉日出與西嶼落霞齊名，村內東北方的小山丘上是欣賞日出的最佳地點。每年冬至菓葉村許姓祭祖活動保留傳統的「軟筵」習俗，與舊奎壁澳村莊有密切的社群互動以及村莊內的灰窯殘跡，也增添菓葉的樸質風貌。 在這個小村落內處處是觀賞日出的好地方，不同於高山層層雲海之日出景象，晨曦中的太陽彷彿從水中彈跳而出，而映出的紅霞，投射出各種彩度的紅，對應出菓葉日出的靜謐之美。「菓葉日出」與「西嶼落霞」同為澎湖兩大勝景，若想至菓葉觀日出景觀，建議必須於前一晚查詢日出時間，預留路程時間，由於日出時間相當短，應該提早出發，免得半夜從溫暖的被窩中爬起，卻無功而返喔！玩家秘笈站在菓葉的海邊眺望東方，當太陽升起，加上光線和雲層折射關係，往往會看到疑似高山城市的海市蜃樓的影像。,0,0,0,0,1,0
小門嶼,小門嶼位於西嶼島的北端，與西嶼有寬約20公尺的水道相隔，現築有小門橋連結兩島。全島面積雖然只有0.5平方公里，但小門嶼的地質地形景觀，卻是澎湖群島的縮影，有活的戶外地質教室之稱。 小門嶼是個地勢北高南低的熔岩台地，島上的東、北、西岸多為玄武岩海崖，南岸則為村落聚集地區。來到此處，可見到外形呈現球狀結構的多孔玄武岩，小門嶼層特殊的鐵質石英砂岩、鐵質黏土層、參雜動物化石的灰殼岩以及受流水侵蝕的小惡地形等多樣貌的地質景觀。 島上最著名的景點「鯨魚洞」，因外型近似鯨魚頭露出水面而得名。鯨魚洞原為一玄武岩海崖，經過海水侵蝕作用，不斷的侵蝕，終成現今的「海蝕拱門」，讓人認識了海蝕地形的演進過程。 當然小門嶼還有蜂巢田式的菜宅、石敢當等人文特色景觀，以及可到「小門地質館」一窺澎湖的地質奧秘的好機會，也千萬不要錯過！,0,0,0,0,1,0
小門地質探索館,小門地質探索館於2020年7月進行第三次整修工程，於2021年1月底重新開幕並重新更名為小門地質探索館，以史前風貌帶入地質打造聲光影音及俱的場館。共分為6大區:入口意象服務區、深海岩石區、蛋型投影區、恐龍及植物模型造景區、玄武岩介紹牆、出口展示區。  小門地質探索館參觀資訊1.需購買門票(試營運期間門票免費)，並依指定入場時間入場。2.團體預約需人數10人(含)以上，得於3日前預約4、6、10、12等場次，【預約電話：998-2988】，其餘均採現場選取當日場次票券，依各場次規定時間進場。3.除上述場次(除非仍有餘票)，其餘場次均需請民眾配合現場陪隊、依序領票，基於館內服務人力有限，不開放電話預約，敬請見諒。小門嶼位於澎湖縣西嶼(漁翁島)北側，面積為0.5121平方公里，漲潮後即成獨立單一島嶼，因臨近吼門急流，素有「吼門之珠」雅稱。之後興建小門橋(跨海小橋)與西嶼連結，澎管處在此建有停車場、環島步道等相關設施，成為澎湖縣著名的風景區。小門嶼名字由來是因為在小門村東邊有一小徑剛好於兩旁的玄武岩峭壁之間，古時候小門村居民出入都得經過這條小徑，而小徑遠看像個門，因此便將此地命名為小門。,0,0,0,0,1,0
